Date,Dap_TA,Diaph_TA,Cala_TA,Nau_TA,Cyc_TA,Cerio_TA,Bosm_TA,Zoo_TA,Dap_TB,Diaph_TB,Cala_TB,Nau_TB,Cyc_TB,Cerio_TB,Bosm_TB,Zoo_TB,Dap_RA,Diaph_RA,Cala_RA,Nau_RA,Cyc_RA,Cerio_RA,Bosm_RA,Dap_RB,Diaph_RB,Cala_RB,Nau_RB,Cyc_RB,Cerio_RB,Bosm_RB,Zoo_SizeD,Zoo_SizeMean,Zoo_SizeSD,Zoo_H,Dap_GR,Diaph_GR,Cala_GR,Nau_GR,Cyl_GR,Cerio_GR,Bosm_GR
27/02/2017,0.296,0,1.244,2.844,0.089,1.067,0.681,6.222,2.012,0,3.482,1.077,0.399,0.81,0.978,8.757,4.762,0,20,45.714,1.429,17.143,10.952,22.978,0,39.758,12.297,4.557,9.244,11.166,NA,NA,NA,0.13885593,0.011319844,0.002225466,0.020495367,0.02350066,0.006983595,0.022482383,-0.005505948
28/03/2017,0.8,0.067,3.067,6.6,0.333,2.967,0.433,14.267,4.399,0.134,9.769,2.499,0.332,2.226,0.409,19.768,5.607,0.467,21.495,46.262,2.336,20.794,3.037,22.253,0.677,49.419,12.64,1.682,11.261,2.068,1.901074456,0.688724151,0.216475493,0.262172723,0.035801883,0.000153128,0.002972158,-0.025013613,0.008110935,-0.014341304,0.009890115
04/05/2017,5.77,0.073,3.539,2.012,0.8,1.333,1.067,14.594,25.132,0.146,5.838,0.762,3.045,0.505,1.446,36.874,39.535,0.498,24.252,13.787,5.482,9.136,7.309,68.157,0.396,15.832,2.066,8.257,1.369,3.923,1.755337727,0.84175025,0.234820738,0.381791074,-0.030706512,0.024552334,0.010012141,-0.026294943,0.004252732,-0.02177543,-0.020741057
08/06/2017,1.311,1.533,5.444,0.2,1.089,0.089,0,9.667,3.655,4.465,17.16,0.076,3.668,0.041,0,29.066,13.563,15.862,56.322,2.069,11.264,0.92,0,12.576,15.362,59.039,0.261,12.62,0.141,0,0.863108378,0.887348256,0.132190864,0.296691063,-0.020639451,0.029908587,-0.01540966,0.025678168,-0.014935426,0.001025778,0
17/07/2017,0.033,7.133,2.533,2.267,0.167,0.133,0,12.267,0.175,23.076,11.142,0.858,1.276,0.062,0,36.588,0.272,58.152,20.652,18.478,1.359,1.087,0,0.478,63.069,30.452,2.345,3.487,0.169,0,1.260913763,0.857910732,0.170200592,0.27961177,-0.000504459,-0.002819366,0.00258919,-0.007474959,-0.001241896,-0.001925587,0.004535378
20/09/2017,0,5.771,3.181,1.01,0.076,0,0.343,10.381,0,14.637,4.675,0.382,0.461,0,0.809,20.964,0,55.596,30.642,9.725,0.734,0,3.303,0,69.82,22.299,1.823,2.199,0,3.86,1.181311072,0.755918789,0.144371592,0.270865909,0,-0.049758966,-0.013572218,-0.001501179,0.002142644,0.015934549,0.005711334
25/10/2017,0,0.187,1.6,0.907,0.16,0.747,0.64,4.24,0,0.456,2.819,0.343,0.566,0.517,0.674,5.375,0,4.403,37.736,21.384,3.774,17.61,15.094,0,8.485,52.448,6.386,10.536,9.613,12.532,1.948027504,0.640664917,0.201286848,0.131833172,0.003337612,-0.006921808,-0.013466628,-0.011631443,-0.000299537,0.030020374,0.017487859
16/11/2017,0.076,0.019,0.933,0.476,0.152,2.381,1.41,5.448,0.147,0.038,1.828,0.18,0.922,1.261,1.058,5.434,1.399,0.35,17.133,8.741,2.797,43.706,25.874,2.708,0.704,33.631,3.318,16.964,23.214,19.462,1.803387259,0.43684977,0.13614895,0.178066746,0.003748248,0.001034102,0.030025077,0.007996617,0.004243798,0.050665963,0.026870836
18/12/2017,0.213,0.053,4.053,0.907,0.32,16.107,4.693,26.347,0.412,0.107,9.569,0.343,0.831,8.216,2.933,22.411,0.81,0.202,15.385,3.441,1.215,61.134,17.814,1.838,0.478,42.697,1.532,3.708,36.661,13.086,1.88788998,0.466462375,0.154242019,0.550185298,0.00551863,-0.001443326,-0.001817178,0.000766332,0.008615415,0.00519768,-0.011036161
23/01/2018,0.48,0,3.733,0.96,0.8,19.627,2.827,28.427,1.486,0,8.708,0.363,3.268,9.73,4.446,28.001,1.689,0,13.133,3.377,2.814,69.043,9.944,5.306,0,31.099,1.298,11.672,34.749,15.877,1.884097872,0.451816681,0.155682538,0.561987972,-0.001292322,0,-0.008815264,0.030558517,-0.009172448,-0.025309833,-0.014326909
07/03/2018,0.4,0,2.24,6.293,0.213,5.947,1.067,16.16,2.146,0,7.18,2.383,0.755,6.943,0.734,20.141,2.475,0,13.861,38.944,1.32,36.799,6.601,10.655,0,35.651,11.829,3.749,34.471,3.645,1.755461862,0.651548606,0.182020955,0.290696626,-0.006004402,0,0.00380413,0.0138479,0.000462247,-0.026879786,-0.00210694
03/04/2018,0.19,0,2.59,9.6,0.229,2.362,0.952,15.924,0.368,0,8.211,3.634,1.071,1.75,1.455,16.489,1.196,0,16.268,60.287,1.435,14.833,5.981,2.231,0,49.798,22.042,6.493,10.612,8.824,1.981067306,0.687769867,0.232814483,0.211998681,0.013942054,0.003487088,-0.019373972,0.007681435,0.012398161,-0.029500895,0.007295717
01/05/2018,0.759,0.103,1.087,12.144,0.738,0.472,1.395,16.697,3.115,0.056,3.765,4.597,3.16,0.387,1.039,16.119,4.545,0.614,6.511,72.727,4.423,2.826,8.354,19.325,0.345,23.359,28.521,19.603,2.403,6.444,2.468589333,0.58803242,0.321845502,0.173117835,0.001757305,-0.000462247,-0.015985269,-0.052583408,0.000362401,0.013360435,0.011998301
28/05/2018,0.844,0.089,0.356,2.178,0.756,1.111,2.311,7.644,3.174,0.178,0.865,0.824,0.633,0.354,1.947,7.975,11.047,1.163,4.651,28.488,9.884,14.535,30.233,39.801,2.238,10.844,10.338,7.935,4.437,24.408,1.725952197,0.388794659,0.177943992,0.195518857,0.03547443,0.061573041,0.083558815,0.018453205,0.039586381,0.031172588,0.035487583
26/06/2018,4.16,5.493,14.293,4.427,4.533,4.213,8.267,45.387,20.439,9.57,39.947,1.676,12.557,1.823,3.902,89.913,9.166,12.103,31.492,9.753,9.988,9.283,18.214,22.732,10.644,44.428,1.864,13.966,2.027,4.34,2.402047444,0.627196016,0.304048913,0.845955345,-0.025936806,-0.010205233,-0.005574372,-0.012737098,-0.026328601,-0.029486062,-0.039757567
21/08/2018,0.207,2.667,10.193,1.659,0.267,0,0,14.993,2.653,9.381,11.803,0.628,0.944,0,0,25.409,1.383,17.787,67.984,11.067,1.779,0,0,10.443,36.919,46.452,2.472,3.715,0,0,2.061265862,0.597061361,0.234593178,0.321361677,-0.004590256,0.045126425,-0.007530424,0.006075918,0.011616947,0,0
17/09/2018,0.067,11.4,8.133,2.133,0.733,0,0,22.467,0.35,36.663,13.384,0.808,1.114,0,0,52.319,0.297,50.742,36.202,9.496,3.264,0,0,0.668,70.077,25.582,1.544,2.129,0,0,1.433794129,0.774788658,0.182630166,0.442181293,0.00413123,-0.025670274,-0.011129343,-0.019030288,-0.004737171,0.002838594,0.001918995
17/10/2018,0.207,4.741,5.541,0.77,0.504,0.089,0.059,11.911,0.401,10.097,12.082,0.292,2.261,0.041,0.056,25.229,1.741,39.801,46.517,6.468,4.229,0.746,0.498,1.588,40.02,47.889,1.156,8.962,0.163,0.222,0.738328207,0.76940741,0.108701624,0.301199239,0.008545552,-0.034048155,0.00630707,-0.007677424,0.007202922,0.017762753,0.000720801
08/11/2018,0.457,1.714,6.514,0.495,0.762,0.61,0.076,10.629,2.833,3.771,13.558,0.187,3.42,0.254,0.072,24.094,4.301,16.129,61.29,4.659,7.168,5.735,0.717,11.756,15.65,56.269,0.778,14.195,1.052,0.298,1.301875074,0.760496159,0.151953281,0.287415946,0.034070458,-0.010268554,-0.000746132,0.003110338,-0.004358835,0.018300662,0.011331788
18/12/2018,4.693,0.8,6.293,0.693,0.48,2.347,0.693,16,30.878,1.37,19.818,0.262,2.155,1.624,0.477,56.584,29.333,5,39.333,4.333,3,14.667,4.333,54.57,2.421,35.024,0.464,3.808,2.87,0.843,1.880101019,0.906066334,0.271005878,0.410956274,-0.015629423,-0.01823987,-0.031687355,0.007971792,-0.008810793,-0.001659778,-0.010752229
14/01/2019,2.733,0.1,2.1,1.1,0.167,2.2,0.267,8.667,11.648,0.641,7.313,0.416,0.748,0.931,0.252,21.949,31.538,1.154,24.231,12.692,1.923,25.385,3.077,53.067,2.923,33.316,1.897,3.409,4.242,1.146,2.050355724,0.725364732,0.27042338,0.237721507,0.00403753,-0.002723148,-0.003250254,-0.015206195,-0.002560347,-0.00667471,-0.00234966
18/02/2019,3.3,0,1.767,0.233,0.067,1.533,0.167,7.067,17.31,0,6.762,0.088,0.299,0.805,0.138,25.402,46.698,0,25,3.302,0.943,21.698,2.358,68.142,0,26.619,0.348,1.178,3.17,0.543,1.779897247,0.899978301,0.251244901,0.211854533,-0.016749642,0.00243308,0.002733577,0.040826187,0.002831169,0.004116429,0.000270821
25/03/2019,1.393,0.089,2.044,4.148,0.178,1.926,0.178,9.956,5.907,0.077,7.433,1.57,0.949,0.95,0.322,17.208,13.988,0.893,20.536,41.667,1.786,19.345,1.786,34.329,0.448,43.192,9.126,5.515,5.519,1.872,2.168508275,0.709203323,0.276747822,0.191657484,0.02699816,0.001818424,-0.001483811,0.008254631,-0.003939472,-0.021414462,0.004254247
16/04/2019,3.333,0.133,1.947,5.173,0.08,0.827,0.293,11.787,18.963,0.597,8.281,1.959,0.359,0.344,0.398,30.901,28.281,1.131,16.516,43.891,0.679,7.014,2.489,61.366,1.934,26.8,6.338,1.162,1.113,1.287,1.613319187,0.987722426,0.239926307,0.206944354,-0.025614665,0.008462554,-0.002212024,0.010244544,0.006370916,0.004408721,0.005510163
14/05/2019,1.115,0.436,1.77,7.224,0.291,1.067,0.509,12.412,7.528,2.799,3.212,2.735,1.306,0.976,0.69,19.247,8.984,3.516,14.258,58.203,2.344,8.594,4.102,39.111,14.544,16.69,14.21,6.785,5.073,3.587,2.16143482,0.759692775,0.323914643,0.181374123,-0.006619467,0.051180278,0.051470603,-0.045474515,0.008186101,-0.020164917,0.015465085
19/06/2019,0.667,8.067,16.667,0.6,0.733,0,1.633,28.367,4.326,13.719,38.465,0.227,5.002,0,1.541,63.281,2.35,28.437,58.754,2.115,2.585,0,5.758,6.837,21.68,60.785,0.359,7.905,0,2.435,1.603358644,0.754971973,0.198076059,0.546571305,-0.011337651,0.025662746,-0.017532132,0.033548429,0.020531545,0.006906121,0.003032123
17/07/2019,0.213,17.6,9.813,3.093,2.08,0.213,1.867,34.88,1.119,68.82,31.457,1.171,19.797,0.099,1.6,124.063,0.612,50.459,28.135,8.869,5.963,0.612,5.352,0.902,55.472,25.356,0.944,15.958,0.08,1.29,1.585025812,0.880338959,0.21188759,0.604851434,-0.005687394,-0.030711928,0.001827842,-0.020869644,-0.024920525,-0.005687394,-0.02944677
20/08/2019,0,5.547,10.507,1.013,0.32,0,0.053,17.44,0,16.894,19.397,0.384,1.437,0,0.595,38.706,0,31.804,60.245,5.81,1.835,0,0.306,0,43.648,50.113,0.991,3.711,0,1.536,1.777724703,0.730013368,0.207669411,0.359718585,0.002151284,0.008834135,-0.014119632,0.016806036,-0.007103107,0,0.013934796
19/09/2019,0.067,7.533,6.533,2.333,0.067,0,0.6,17.133,0.194,14.78,10.475,0.883,0.299,0,0.413,27.044,0.389,43.969,38.132,13.619,0.389,0,3.502,0.717,54.651,38.732,3.266,1.107,0,1.527,1.458999699,0.702939507,0.168845803,0.344079035,0.002972757,-0.019121331,0.008122642,-0.028922603,0.020930435,0.002824133,0.016944478
15/10/2019,0.152,4.19,8.305,0.571,0.838,0.076,1.486,15.619,0.799,11.252,13.385,0.216,6.415,0.035,1.022,33.125,0.976,26.829,53.171,3.659,5.366,0.488,9.512,2.412,33.968,40.407,0.653,19.367,0.106,3.087,1.637722941,0.713076041,0.179477908,0.36753459,0.005011734,-0.006049741,-0.007379967,-0.001712658,-0.005179595,0.004656037,0.011925678
19/11/2019,0.373,3.2,6.187,0.48,0.533,0.267,2.773,13.813,4.776,11.78,15.867,0.182,11.067,0.123,2.73,46.526,2.703,23.166,44.788,3.475,3.861,1.931,20.077,10.265,25.32,34.104,0.391,23.787,0.265,5.868,2.010422241,0.749855513,0.250063571,0.348559156,-0.004317414,-0.034231811,-0.025832799,0.029823768,-0.009770911,0.004864296,-0.026510395
16/12/2019,0.222,0.667,2.578,2.311,0.178,0.444,0.844,7.244,0.731,4.909,6.924,0.875,2.825,0.253,0.658,17.175,3.067,9.202,35.583,31.902,2.454,6.135,11.656,4.256,28.581,40.313,5.094,16.449,1.476,3.831,1.841201989,0.773710384,0.242418107,0.162195756,0.025188645,-0.014189601,0.004453963,-0.002009839,-0.001729915,-0.002502585,-0.005131503
21/01/2020,2.027,0,3.2,2.08,0.107,0.32,0.533,8.267,8.307,0,11.022,0.787,0.479,0.458,0.619,21.673,24.516,0,38.71,25.161,1.29,3.871,6.452,38.331,0,50.859,3.633,2.209,2.113,2.855,1.182137935,0.909031394,0.190789278,0.185343481,-0.018345676,0,-0.01715904,0.004042749,-0.002895786,-0.003985183,-0.009012542
25/02/2020,0.593,0,1.304,2.548,0,0.148,0.119,4.711,4.124,0,4.593,0.965,0,0.069,0.161,9.91,12.579,0,27.673,54.088,0,3.145,2.516,41.61,0,46.343,9.734,0,0.691,1.622,1.156607883,0.977830416,0.209537398,0.076739022,0.003649156,0,-0.002769334,0.011000791,0,-0.002778637,-0.001877076
25/03/2020,0.77,0,1.126,3.881,0,0.059,0.059,5.896,3.473,0,3.382,1.469,0,0.027,0.041,8.393,13.065,0,19.095,65.829,0,1.005,1.005,41.383,0,40.297,17.507,0,0.327,0.486,1.193757655,0.891211443,0.180954053,0.070793636,0.02622445,0.00175356,0.010440166,-0.001908089,0.000887157,-0.000378657,0.001295619
21/04/2020,2.594,0.048,1.818,3.636,0.024,0.048,0.097,8.267,15.479,0.097,5.402,1.377,0.109,0.022,0.095,22.582,31.378,0.587,21.994,43.988,0.293,0.587,1.173,68.546,0.431,23.923,6.096,0.482,0.099,0.423,1.61299354,0.981071189,0.252380055,0.138984613,-0.007090963,0.005702514,0.03451,-0.005931193,0.00481642,0.000352542,-0.002184566
20/05/2020,1.926,0.237,6.667,2.904,0.178,0.059,0.03,12,14.79,0.254,10.82,1.099,0.798,0.027,0.04,27.828,16.049,1.975,55.556,24.198,1.481,0.494,0.247,53.147,0.912,38.88,3.95,2.868,0.098,0.144,0.860025422,0.723512701,0.159715122,0.228529455,-0.010465119,0.031921626,0.015503233,-0.014703655,0.019063062,0.009111649,-0.000834262
24/06/2020,1.029,2.781,12.19,1.333,1.295,0.457,0,19.086,7.631,10.47,31.667,0.505,4.584,0.489,0,55.347,5.389,14.571,63.872,6.986,6.786,2.395,0,13.787,18.918,57.216,0.912,8.283,0.884,0,0.599959393,0.845778652,0.114217071,0.38720404,-0.026609636,-0.008168632,-0.072313232,0.030136834,-0.019471493,-0.012224669,0
17/07/2020,0.1,2.133,1.5,3.667,0.467,0.1,0,7.967,0.291,6.632,4.631,1.388,3.778,0.046,0,16.766,1.255,26.778,18.828,46.025,5.858,1.255,0,1.735,39.558,27.618,8.279,22.533,0.276,0,1.605917475,0.838594992,0.222669722,0.134711505,-0.001451551,-0.006740553,0.002801436,-0.019141724,-0.00058721,-0.003665776,0
12/08/2020,0.059,1.63,1.689,1.837,0.444,0,0,5.659,0.311,3.557,2.617,0.695,7.23,0,0,14.411,1.047,28.796,29.843,32.461,7.853,0,0,2.156,24.684,18.161,4.826,50.173,0,0,2.145663585,0.701185933,0.273515309,0.120003172,0.001250933,0.013378329,0.017723139,0.007329222,0.010962609,0,0
16/09/2020,0.107,3.2,4,2.667,1.12,0,0,11.093,0.559,8.229,9.583,1.01,0.883,0,0,20.264,0.962,28.846,36.058,24.038,10.096,0,0,2.76,40.609,47.292,4.982,4.357,0,0,1.879239406,0.775750462,0.234274978,0.223720962,-0.003378416,0.039909461,0.010574696,-0.019111533,-0.009659357,0.018590307,0
16/10/2020,0,12.907,5.867,1.067,0.587,0.747,0,21.173,0,18.473,13.113,0.404,5.018,0.345,0,37.352,0,60.957,27.708,5.038,2.771,3.526,0,0,49.455,35.106,1.081,13.434,0.924,0,1.919451644,0.64194797,0.208061827,0.403056247,0.003269435,-0.061084215,-0.039577002,0,-0.011622029,-0.007136677,0
16/11/2020,0.107,1.093,1.013,1.067,0.107,0.4,0,3.787,0.601,3.318,2.803,0.404,0.378,0.187,0,7.69,2.817,28.873,26.761,28.169,2.817,10.563,0,7.815,43.146,36.448,5.251,4.909,2.431,0,1.538856546,0.799950365,0.201993411,0.092896469,0.009185251,-0.007859726,0.028491882,0.027590321,0.006995134,0.01342982,0
15/12/2020,0.444,0.667,3.6,3.6,0.356,1.067,0,9.733,2.504,2.863,13.158,1.363,13.654,0.841,0,34.383,4.566,6.849,36.986,36.986,3.653,10.959,0,7.283,8.326,38.269,3.964,39.711,2.447,0,1.033395129,0.913439515,0.174362897,0.177842369,NA,NA,NA,NA,NA,NA,NA
