Date,AirTmax,AirTmin,Rain,WindSpeed,SolRad
11/01/2017,10.7,4.1,4.1,12.243672,26.9581
12/01/2017,5.4,1.9,9.6,9.25992,21.7516
13/01/2017,6.4,1.6,4.6,6.68772,34.0158
14/01/2017,9.6,5.5,3.5,6.481944,34.1315
15/01/2017,11,8.4,1.4,3.652524,13.5369
16/01/2017,12.1,8.9,0.7,2.31498,26.8424
17/01/2017,10.4,7.7,0.6,2.623644,18.9748
18/01/2017,11.8,7,0,2.726532,23.7185
19/01/2017,9.3,4.6,0.1,3.240972,48.2469
20/01/2017,8,1.4,0,4.269852,34.5943
21/01/2017,5.3,0.5,0,4.527072,44.3131
22/01/2017,5.3,0.6,0,1.903428,16.0823
23/01/2017,10,0.4,0.8,4.62996,44.4288
24/01/2017,12.6,6.4,0.2,4.835736,41.5363
25/01/2017,11.3,9,0.1,11.626344,4.1652
26/01/2017,9.2,5.6,2.2,10.80324,7.8676
27/01/2017,9.1,3.1,5.3,4.784292,43.8503
28/01/2017,9,0.5,5.6,2.006316,45.9329
29/01/2017,7.9,2.7,6.8,3.652524,13.7683
30/01/2017,11.4,6.3,6.4,6.276168,7.8676
31/01/2017,11.3,4.4,0.5,3.138084,56.1145
01/02/2017,9.9,4.2,1,7.45938,22.2144
02/02/2017,11.3,7.5,8.3,8.385372,22.4458
03/02/2017,8.5,2.8,3.5,5.813172,47.437
04/02/2017,5.9,0.7,4,2.469312,36.5612
05/02/2017,8.4,-0.1,2.7,2.109204,48.1312
06/02/2017,11.5,2.2,3,7.407936,18.9748
07/02/2017,9.1,1,5,2.417868,66.9903
08/02/2017,7.8,0.4,0,4.990068,33.2059
09/02/2017,7.7,2,0,7.819488,44.0817
10/02/2017,4.9,1.4,0,3.755412,40.6107
11/02/2017,6.3,2.1,0,5.65884,88.7419
12/02/2017,5.9,2.7,0.1,6.739164,42.6933
13/02/2017,8.7,3.2,0,6.893496,26.9581
14/02/2017,9.5,5.5,1,5.247288,23.0243
15/02/2017,10.4,5.5,5.2,5.813172,21.1731
16/02/2017,10.3,6.9,6.8,3.703968,25.2226
17/02/2017,11.7,7.2,2.4,5.247288,16.7765
18/02/2017,10.4,8,1.7,3.60108,47.2056
19/02/2017,10.9,8.6,3.1,4.166964,21.6359
20/02/2017,12.6,8.3,3.1,4.938624,56.4616
21/02/2017,10.6,7.8,27.8,5.1444,5.5536
22/02/2017,10.3,7.1,17,5.247288,29.1564
23/02/2017,10.2,4.3,18.6,12.60378,85.3866
24/02/2017,10.4,3.5,1,6.636276,23.2557
25/02/2017,11.3,6.5,4.2,7.20216,52.9906
26/02/2017,9.7,1.2,15.3,7.20216,46.0486
27/02/2017,7.8,0.9,5.2,3.395304,63.4036
28/02/2017,8.8,1.1,11,9.671472,83.1883
01/03/2017,8.8,3.9,15.8,5.247288,48.9411
02/03/2017,7.5,3.7,9,4.681404,38.181
03/03/2017,6.2,3.6,26.3,5.607396,18.3963
04/03/2017,7.6,4.1,7.3,6.4305,55.4203
05/03/2017,10.1,2.3,6.1,4.269852,76.2463
06/03/2017,7.4,3.2,10.1,2.726532,55.9988
07/03/2017,10.6,3.2,14.4,3.961188,25.1069
08/03/2017,13,6.7,0.6,4.990068,136.8731
09/03/2017,13.7,5.9,0.3,3.961188,101.2375
10/03/2017,13.2,9.1,4.1,5.298732,43.2718
11/03/2017,14.9,8.4,3.4,3.549636,151.4513
12/03/2017,11.7,6.4,4,4.681404,107.601
13/03/2017,12.6,7.1,2,4.62996,64.9077
14/03/2017,13.6,7,3.8,4.835736,104.13
15/03/2017,12.8,8.5,0,4.835736,53.6848
16/03/2017,10.2,4.7,1.4,6.996384,119.0553
17/03/2017,10.9,6.5,32,8.076708,16.4294
18/03/2017,11.1,9.9,22.8,6.739164,24.1813
19/03/2017,13.3,8,21.1,5.298732,104.7085
20/03/2017,10.1,1.8,7.1,7.45938,108.8737
21/03/2017,9.7,1,3.8,4.37274,109.1051
22/03/2017,8.5,1.6,1.7,6.533388,167.0708
23/03/2017,9.1,3.4,0,4.990068,103.7829
24/03/2017,14.6,1.5,0.1,2.82942,182.4589
25/03/2017,19.2,2,0,2.5722,201.0866
26/03/2017,18,3.8,0,3.806856,194.6074
27/03/2017,17.5,5.2,0,3.395304,192.7562
28/03/2017,14.4,6.2,0.6,3.961188,83.1883
29/03/2017,15.5,9.8,2.8,5.195844,121.7164
30/03/2017,16.4,9.8,8.4,5.350176,105.4027
31/03/2017,14.6,7.3,7.2,2.932308,117.5512
01/04/2017,12.2,6.2,3.4,4.475628,150.2943
02/04/2017,15.1,4.7,0,4.37274,115.4686
03/04/2017,12.9,7.8,5.2,7.768044,44.5445
04/04/2017,11.8,6.5,0,4.527072,79.4859
05/04/2017,12.2,7.5,0.1,3.08664,65.949
06/04/2017,10.7,7.6,0,2.520756,63.635
07/04/2017,12.9,7,0,3.240972,112.3447
08/04/2017,17.1,5.9,0,2.777976,208.9542
09/04/2017,13.1,6.4,0.2,3.292416,55.536
10/04/2017,13.1,5.8,0.2,3.8583,145.8977
11/04/2017,12.7,7.8,0,4.835736,103.2044
12/04/2017,12.5,7.7,2.9,4.784292,131.0881
13/04/2017,12.5,7.4,1.7,3.549636,93.4856
14/04/2017,11.7,6.5,2.3,4.37274,87.1221
15/04/2017,13.1,6,1.7,5.195844,166.9551
16/04/2017,12.2,7.5,2.4,5.607396,92.6757
17/04/2017,13.2,6.3,0.8,2.5722,138.1458
18/04/2017,16,5.5,0,2.31498,179.6821
19/04/2017,16,10.3,0,3.446748,99.9648
20/04/2017,14.4,10.1,0,2.880864,82.0313
21/04/2017,13.8,9.9,0,3.240972,82.2627
22/04/2017,13.6,9.5,0,2.006316,79.0231
23/04/2017,16.9,8.6,0.2,2.212092,102.973
24/04/2017,11.6,2.4,2.6,5.041512,191.0207
25/04/2017,8.6,3,5.6,4.990068,180.2606
26/04/2017,10.2,3.1,1.2,3.652524,193.9132
27/04/2017,11.8,6.6,0.2,3.395304,127.6171
28/04/2017,14.6,6.8,0.1,4.269852,166.2609
29/04/2017,12.4,7.8,0.1,8.951256,101.0061
30/04/2017,14.7,8.7,0.2,7.356492,118.5925
01/05/2017,18.5,6.7,0,2.160648,261.1349
02/05/2017,20.7,6.8,0,3.8583,264.6059
03/05/2017,17.2,8.2,0,4.62996,276.6387
04/05/2017,17.8,9.3,0,6.018948,286.7046
05/05/2017,16.9,7.2,0,7.047828,301.8613
06/05/2017,16.8,8.1,0,5.247288,229.086
07/05/2017,22.5,5.6,0,3.035196,302.7869
08/05/2017,22,6.4,0,3.189528,272.4735
09/05/2017,20.3,6.8,0,3.08664,310.7702
10/05/2017,18.8,5,0,2.82942,298.7374
11/05/2017,21.2,5,0,3.138084,296.4234
12/05/2017,19.1,9.4,0.3,3.189528,164.4097
13/05/2017,15.4,8.5,2.6,4.11552,114.8901
14/05/2017,16.1,8.4,2.1,6.17328,212.1938
15/05/2017,19.2,9.7,21.8,7.099272,93.1385
16/05/2017,15.9,11.2,0.2,7.20216,244.4741
17/05/2017,15.7,7.3,5.6,5.864616,292.3739
18/05/2017,16.3,6.2,3.1,2.983752,291.4483
19/05/2017,16.4,6.6,0.6,3.08664,222.8382
20/05/2017,16.5,7.6,0.3,3.652524,303.7125
21/05/2017,15.8,8.9,10.7,7.665156,104.7085
22/05/2017,15.9,10.1,2.3,5.453064,164.5254
23/05/2017,19,9.7,0.2,3.60108,96.8409
24/05/2017,19.7,12.3,0.2,3.8583,245.3997
25/05/2017,24.6,13.3,0,4.62996,307.1835
26/05/2017,21.1,13.8,4.2,4.269852,102.1631
27/05/2017,16,10.4,7.7,5.247288,131.6666
28/05/2017,18.7,10.4,0,2.469312,236.1437
29/05/2017,19.4,10.8,0,2.469312,138.1458
30/05/2017,18.6,7,2.3,4.321296,274.5561
31/05/2017,20.6,6.5,0,4.578516,250.6062
01/06/2017,16.8,11.2,4.2,5.710284,155.8479
02/06/2017,17.1,9.7,1.4,4.681404,277.9114
03/06/2017,16.2,9.1,11.7,4.475628,242.5072
04/06/2017,15.6,7.9,10.5,5.092956,167.0708
05/06/2017,13.9,8.5,3.3,4.681404,153.881
06/06/2017,15.6,9.6,1.3,5.91606,223.8795
07/06/2017,16.2,8.5,4.4,3.652524,105.4027
08/06/2017,17.2,11.4,10.7,3.755412,182.5746
09/06/2017,17,10.5,12.3,4.321296,154.2281
10/06/2017,18,12.1,2.5,8.076708,139.6499
11/06/2017,14.7,11.7,4.8,7.922376,121.6007
12/06/2017,17.2,11.3,0.5,5.298732,117.3198
13/06/2017,17.3,12.9,1.7,5.710284,103.6672
14/06/2017,19.8,12.3,6,6.790608,82.147
15/06/2017,16.7,11.5,4.1,6.893496,195.533
16/06/2017,16.8,13,2.1,4.784292,63.635
17/06/2017,16,13.5,0.6,4.784292,42.3462
18/06/2017,20.3,11.9,3.5,3.446748,181.1862
19/06/2017,18.9,10.5,0.1,3.961188,274.5561
20/06/2017,23.1,11,0,3.8583,260.0936
21/06/2017,19.6,12.2,0,4.218408,114.8901
22/06/2017,14.3,10.1,4,5.504508,80.2958
23/06/2017,16.8,11.8,4.1,5.247288,157.8148
24/06/2017,18.2,11.5,2,4.218408,166.8394
25/06/2017,15.8,10.3,0.3,3.806856,162.7899
26/06/2017,14.4,9,9,3.498192,116.0471
27/06/2017,21,11.6,0.2,3.189528,243.8956
28/06/2017,19.6,10.9,2.8,2.366424,93.3699
29/06/2017,14.2,11.8,0.1,7.768044,123.2205
30/06/2017,16.5,8.9,0.1,6.842052,244.8212
01/07/2017,16.6,10,1.8,5.092956,112.1133
02/07/2017,14.8,10.8,1.5,3.961188,81.5685
03/07/2017,17.5,11.7,16,2.31498,122.2949
04/07/2017,15.9,12,10.8,4.424184,173.0872
05/07/2017,19.2,12.1,0.1,2.5722,170.4261
06/07/2017,19.6,13.5,1.5,4.064076,147.1704
07/07/2017,18.4,10.1,0.2,2.983752,176.0954
08/07/2017,20,9.4,0,2.983752,229.4331
09/07/2017,14.8,12.1,2.3,3.498192,49.8667
10/07/2017,15.6,10.4,5.8,2.006316,90.8245
11/07/2017,15.9,11.4,1.6,4.475628,123.799
12/07/2017,21.1,9.5,0,2.623644,294.5722
13/07/2017,18.8,11,0.5,4.321296,143.8151
14/07/2017,16.6,12.1,2.2,5.40162,98.8078
15/07/2017,17,12,7.2,4.424184,55.4203
16/07/2017,19.7,11.4,0,4.012632,231.9785
17/07/2017,23.8,10.8,0,2.726532,319.4477
18/07/2017,24.6,12.3,0,4.784292,236.1437
19/07/2017,19,9.8,7.6,5.092956,96.7252
20/07/2017,16.8,8.7,5.9,3.549636,221.6812
21/07/2017,15.5,9.6,27.8,5.65884,76.2463
22/07/2017,20.3,10.9,0,3.60108,177.3681
23/07/2017,21.2,12.7,0,3.60108,215.3177
24/07/2017,21,13,0,3.292416,276.7544
25/07/2017,22.1,11.6,4.5,3.035196,193.219
26/07/2017,18.5,11.5,20.6,6.4305,201.2023
27/07/2017,17.2,11.4,8.1,6.893496,159.666
28/07/2017,17.5,11.8,3.1,6.121836,160.7073
29/07/2017,16.1,12.1,6,5.40162,123.4519
30/07/2017,17.7,11.1,11.5,4.166964,151.9141
31/07/2017,18.2,11.3,17.4,4.732848,234.2925
01/08/2017,19,12.1,11.5,4.012632,207.7972
02/08/2017,18.1,12.7,12.1,4.527072,91.2873
03/08/2017,19,12.6,0.6,3.498192,161.1701
04/08/2017,19.2,11.3,0,2.932308,187.434
05/08/2017,18.2,10.1,19.3,3.189528,174.4756
06/08/2017,17.1,11,14.1,5.40162,149.8315
07/08/2017,18.2,11,1.4,3.549636,175.4012
08/08/2017,16.5,10.5,2.6,3.189528,200.3924
09/08/2017,17.8,10.2,0,3.961188,214.5078
10/08/2017,16.3,10.8,0.2,4.938624,109.915
11/08/2017,16.5,13.1,10.5,5.555952,85.0395
12/08/2017,17.2,9.3,1.7,4.11552,163.4841
13/08/2017,18,7.6,5.5,2.5722,126.5758
14/08/2017,19.4,11.3,9.8,4.11552,207.4501
15/08/2017,19,11.2,5.1,3.806856,211.9624
16/08/2017,17.5,12.2,2.9,6.584832,63.2879
17/08/2017,18.6,11,7.8,5.91606,137.3359
18/08/2017,15.3,9.9,10.3,5.1444,110.1464
19/08/2017,16.6,10.4,2.1,5.1444,129.584
20/08/2017,16,10.2,5.1,3.703968,49.1725
21/08/2017,18.6,15.9,31.4,3.292416,44.3131
22/08/2017,20.4,11.6,0.3,4.527072,99.502
23/08/2017,18.1,12.8,3.1,4.681404,148.9059
24/08/2017,16.4,12.6,10.2,5.710284,48.7097
25/08/2017,20,10.7,9.6,3.755412,189.0538
26/08/2017,20.2,12.1,0,2.469312,133.9806
27/08/2017,19.8,12,0,3.961188,151.4513
28/08/2017,17.1,11,4.9,5.092956,102.2788
29/08/2017,17.6,10.7,3.5,4.166964,135.1376
30/08/2017,18.5,10.3,6.2,2.880864,186.0456
31/08/2017,18,9.6,5.6,1.954872,163.5998
01/09/2017,18.1,8.2,0,2.006316,129.8154
02/09/2017,14.3,8.1,13.2,5.761728,56.4616
03/09/2017,22,13.7,1.6,3.240972,164.1783
04/09/2017,17.6,14.8,1.4,5.453064,99.1549
05/09/2017,17.6,11.7,1.9,4.527072,138.0301
06/09/2017,17.2,11.7,1.5,4.166964,96.9566
07/09/2017,15.7,12.3,9.6,5.350176,52.2964
08/09/2017,17,11.5,7.9,6.893496,125.4188
09/09/2017,15.5,11.9,3.2,7.20216,114.543
10/09/2017,14.8,9.8,18,9.77436,99.7334
11/09/2017,15.3,11.2,9.2,9.671472,144.0465
12/09/2017,12.5,8.9,8,3.34386,49.4039
13/09/2017,14.6,8.7,11.7,4.732848,138.4929
14/09/2017,15.2,10.6,4.1,6.121836,158.3933
15/09/2017,14.8,9.6,1.6,4.681404,159.2032
16/09/2017,13.3,8.3,0.8,3.138084,58.4285
17/09/2017,16.7,6.8,0.1,2.469312,147.5175
18/09/2017,18.3,6.3,0,2.212092,182.806
19/09/2017,16.1,11.5,1.3,5.041512,45.3544
20/09/2017,16,8.9,7.4,4.218408,50.0981
21/09/2017,16,6.5,2.7,3.446748,132.2451
22/09/2017,15.8,9.6,6.8,5.453064,115.9314
23/09/2017,16.4,10.6,3.1,8.385372,22.0987
24/09/2017,17.5,8.8,1.7,2.983752,112.4604
25/09/2017,17.8,7.5,0.2,3.652524,132.2451
26/09/2017,18,12.4,0,8.23104,70.8084
27/09/2017,14.1,9.2,24.6,4.11552,30.4291
28/09/2017,14.1,7.9,1.9,6.224724,29.6192
29/09/2017,14.5,9.3,7.7,7.870932,112.229
30/09/2017,15.9,8.1,2.1,2.726532,136.1789
01/10/2017,15.7,9.8,7.6,7.97382,61.7838
02/10/2017,14.9,10.3,6,8.333928,120.5594
03/10/2017,14.7,9.7,0.2,5.65884,82.7255
04/10/2017,14.6,11,28.8,6.584832,21.0574
05/10/2017,15.3,7,0,3.138084,159.5503
06/10/2017,14.1,6.3,4.9,3.240972,27.9994
07/10/2017,13.8,11.3,1.1,3.292416,39.6851
08/10/2017,14.8,10.4,0.5,2.006316,61.2053
09/10/2017,16.2,10.9,6.9,4.37274,54.1476
10/10/2017,13.6,9.8,11.2,6.996384,42.9247
11/10/2017,13.7,8.4,19.1,6.17328,82.3784
12/10/2017,17,9.8,0.9,6.68772,32.5117
13/10/2017,16.1,12.2,5.4,5.91606,30.8919
14/10/2017,16.2,11.2,1.8,4.578516,17.8178
15/10/2017,17.1,9.6,1.8,5.65884,35.4042
16/10/2017,14.9,9.5,25.6,8.23104,24.8755
17/10/2017,14.8,6.4,0.2,4.269852,94.1798
18/10/2017,12.9,6,4.6,4.166964,35.9827
19/10/2017,12.2,7.8,13.6,5.607396,29.0407
20/10/2017,11.8,7.1,6.2,5.710284,27.9994
21/10/2017,12.3,8.4,26.2,10.597464,27.1895
22/10/2017,14.6,9,4,6.94494,55.6517
23/10/2017,14.1,9.6,2.6,5.092956,41.8834
24/10/2017,14.5,9.7,7,4.835736,31.239
25/10/2017,14.2,9.4,0.6,4.424184,63.4036
26/10/2017,15.3,7.8,0,2.006316,60.5111
27/10/2017,13.8,4.9,0.3,2.31498,94.2955
28/10/2017,14.1,11.8,1.1,4.732848,19.7847
29/10/2017,13.4,6.9,0.5,3.240972,74.2794
30/10/2017,12.8,6.5,0.1,4.424184,22.3301
31/10/2017,14,12.5,1.3,6.121836,16.5451
01/11/2017,16.6,10.2,1.1,3.8583,50.2138
02/11/2017,11.4,8.8,0,1.440432,31.5861
03/11/2017,12.5,7.7,1.8,2.983752,31.3547
04/11/2017,10.3,5,9.7,7.099272,47.5527
05/11/2017,11,5.8,3.4,5.092956,59.7012
06/11/2017,13.5,6.6,15.1,8.179596,9.1403
07/11/2017,9.4,3.9,5.5,3.240972,41.5363
08/11/2017,12.1,2.8,10.4,3.498192,12.1485
09/11/2017,13.4,9.9,7.2,6.327612,51.7179
10/11/2017,12.3,7.7,22.4,5.453064,21.4045
11/11/2017,12.3,5.9,8.6,3.292416,15.3881
12/11/2017,9.6,2.8,0.7,5.65884,51.8336
13/11/2017,11.6,2.3,12.2,3.806856,11.8014
14/11/2017,11.6,7.1,9.7,2.417868,21.1731
15/11/2017,11.8,6.7,0.2,4.37274,15.7352
16/11/2017,11.7,3.8,5.3,4.990068,50.3295
17/11/2017,9.5,3.8,1.4,1.954872,20.826
18/11/2017,9.1,6.6,1,0.874548,19.0905
19/11/2017,12.3,6.1,13.5,4.938624,12.9584
20/11/2017,12.6,11.3,16.8,4.527072,13.9997
21/11/2017,12.8,10.9,3.9,5.1444,10.0659
22/11/2017,11.4,2.7,8.1,5.864616,16.6608
23/11/2017,8.8,3.6,5,5.864616,37.7182
24/11/2017,7,1.8,6.8,2.82942,26.1482
25/11/2017,7.3,2,3.3,6.327612,41.5363
26/11/2017,10.4,4.5,13.3,5.247288,9.0246
27/11/2017,8.2,5.1,5,8.642592,15.7352
28/11/2017,6.5,3.4,5.9,4.11552,25.3383
29/11/2017,6.1,2.3,3.4,2.675088,38.9909
30/11/2017,8.4,3.7,2.3,3.395304,21.4045
01/12/2017,7.3,3.4,0.8,1.440432,21.983
02/12/2017,9.6,6.3,2.3,2.932308,20.9417
03/12/2017,9.9,7,1.7,1.594764,23.7185
04/12/2017,9.1,6.4,0.5,2.31498,16.4294
05/12/2017,11.1,7.4,0.9,6.739164,16.8922
06/12/2017,14.1,9.5,10.7,8.179596,4.7437
07/12/2017,9.4,2.7,7.6,10.957572,21.7516
08/12/2017,5.9,2.2,3.6,7.099272,27.9994
09/12/2017,5.8,1.7,0.4,2.417868,20.0161
10/12/2017,3.4,-0.5,12.6,4.475628,26.2639
11/12/2017,5.5,2,6.8,3.755412,20.2475
12/12/2017,8.9,2.7,4.4,4.218408,8.6775
13/12/2017,8.1,2.5,14.1,9.311364,10.6444
14/12/2017,8.1,3.7,13.4,9.054144,10.6444
15/12/2017,7.7,2.4,2.4,5.65884,29.2721
16/12/2017,9.4,1.6,5.4,2.109204,20.2475
17/12/2017,10.6,3.2,8.7,3.292416,19.7847
18/12/2017,10.2,2,1.1,1.80054,12.8427
19/12/2017,12.6,9.9,3,5.453064,7.6362
20/12/2017,11.6,7.8,10.2,2.05776,12.6113
21/12/2017,10.9,9.1,7.8,2.417868,2.8925
22/12/2017,10.5,9.2,1.7,3.08664,13.9997
23/12/2017,11.3,10,5.3,4.321296,8.4461
24/12/2017,11.1,8.8,10.8,6.070392,4.1652
25/12/2017,8.9,3.4,8.5,3.240972,12.2642
26/12/2017,5.7,2,2.6,3.60108,31.0076
27/12/2017,6.7,0.9,1.7,5.555952,27.0738
28/12/2017,3.2,-0.6,1.6,3.240972,15.041
29/12/2017,7.8,0.7,16.1,7.613712,23.0243
30/12/2017,9.8,1.6,4.8,4.990068,19.0905
31/12/2017,9.7,4.4,8.2,6.996384,21.983
01/01/2018,9.1,4.1,4.2,8.23104,31.1233
02/01/2018,9.5,3.9,16,7.150716,5.5536
03/01/2018,9.7,5.7,3,9.620028,13.4212
04/01/2018,8.9,3.9,10,5.298732,26.8424
05/01/2018,6.9,2.9,1.3,2.880864,17.8178
06/01/2018,6.3,2,0.5,4.835736,38.0653
07/01/2018,3.1,-1.7,0,2.726532,36.6769
08/01/2018,3.5,-2.1,0,5.041512,31.3547
09/01/2018,7.5,3.4,9.8,6.893496,4.5123
10/01/2018,5.1,2.5,9.8,2.675088,19.4376
11/01/2018,6.6,1.3,0.2,3.498192,26.8424
12/01/2018,8.8,3.6,6.1,8.796924,5.2065
13/01/2018,9.5,4.9,4.2,3.909744,25.454
14/01/2018,9.9,3.8,9,6.276168,6.5949
15/01/2018,9,2.8,16.4,9.25992,18.3963
16/01/2018,5.1,1.3,16.8,12.398004,15.1567
17/01/2018,9.6,3.3,18.1,9.722916,12.8427
18/01/2018,6.4,0.8,13.4,6.790608,30.5448
19/01/2018,6.6,1.2,9.2,6.224724,28.8093
20/01/2018,4.1,2.7,6.7,3.292416,14.4625
21/01/2018,10.5,2.9,26.5,5.967504,7.6362
22/01/2018,11,6.8,0.5,4.527072,18.3963
23/01/2018,12.2,5.9,17,7.7166,28.925
24/01/2018,10.4,4.3,15.6,7.099272,40.0322
25/01/2018,9.1,5,5.5,6.996384,26.0325
26/01/2018,9.3,3.9,4.1,2.82942,14.4625
27/01/2018,11.8,8.3,12.3,6.636276,35.2885
28/01/2018,10.7,9.1,8,6.327612,8.6775
29/01/2018,10.1,4,6.5,4.938624,53.9162
30/01/2018,8.3,5.3,9,5.864616,18.9748
31/01/2018,8,2.2,14.9,12.192228,29.9663
01/02/2018,7.4,3.7,3.4,6.94494,54.8418
02/02/2018,7.1,1.9,3.5,2.983752,22.9086
03/02/2018,7,3.6,4.2,6.996384,48.7097
04/02/2018,9.5,0.6,0.2,2.983752,71.1555
05/02/2018,6.1,-0.5,4.3,3.549636,24.5284
06/02/2018,5.2,0.4,5.2,5.65884,61.2053
07/02/2018,8.4,1.3,8.7,2.675088,14.8096
08/02/2018,8,2.2,8.6,4.218408,34.1315
09/02/2018,6.6,1.6,7.2,6.739164,50.5609
10/02/2018,10.2,2.5,43.1,6.739164,34.5943
11/02/2018,4.3,0.6,12.2,9.311364,45.9329
12/02/2018,6.7,0.8,13.2,6.327612,57.7343
13/02/2018,6.8,0.7,4.4,5.40162,73.0067
14/02/2018,9.4,3,5.4,8.076708,61.5524
15/02/2018,6.8,1.7,5,6.790608,59.4698
16/02/2018,6.3,3.2,8.9,4.064076,19.3219
17/02/2018,10.6,2.9,2.6,2.006316,96.3781
18/02/2018,9.9,4.2,12.8,3.60108,12.2642
19/02/2018,10,6.9,1.5,3.292416,26.9581
20/02/2018,10.2,1.5,0.7,2.31498,64.5606
21/02/2018,10.5,0.4,0,2.932308,105.7498
22/02/2018,8.4,4.7,0,6.790608,54.6104
23/02/2018,7.2,3.9,0,8.076708,35.9827
24/02/2018,5.6,0.7,0,7.047828,41.1892
25/02/2018,7.4,-0.2,0,5.247288,73.4695
26/02/2018,5.1,-0.8,0,6.584832,102.6259
27/02/2018,6.3,-0.8,0,4.218408,106.444
28/02/2018,2.1,-3.5,0.5,5.967504,94.5269
01/03/2018,1.3,-3.6,0,7.150716,87.8163
02/03/2018,2.1,-0.5,4.6,6.996384,37.2554
03/03/2018,2.3,-0.1,2.6,6.018948,44.5445
04/03/2018,3.3,1.3,0,4.784292,27.3052
05/03/2018,6,2.7,0,2.932308,51.8336
06/03/2018,9.3,2.8,0.9,2.469312,81.3371
07/03/2018,10.2,2.5,6.2,4.269852,141.7325
08/03/2018,8.6,0.2,1.9,3.34386,99.7334
09/03/2018,7.9,-1.4,0.3,3.138084,94.0641
10/03/2018,9.7,4.7,3.8,4.835736,26.7267
11/03/2018,10.9,4.8,0,3.549636,51.9493
12/03/2018,11.3,1.7,1.9,3.446748,82.9569
13/03/2018,11,2.5,1.1,5.813172,113.6174
14/03/2018,10.4,8.4,8.8,9.51714,20.4789
15/03/2018,13,7.3,13.4,5.65884,71.8497
16/03/2018,12.7,5.1,0.7,4.527072,132.9393
17/03/2018,8,-0.8,0,6.94494,75.7835
18/03/2018,5.2,-1.1,0,5.555952,127.8485
19/03/2018,8,0.5,0,4.012632,129.9311
20/03/2018,11.1,-2,0,2.263536,187.2026
21/03/2018,11.4,4.2,0,3.703968,74.7422
22/03/2018,9.9,7.2,5.5,5.710284,21.5202
23/03/2018,10.4,4.2,7.2,4.166964,101.1218
24/03/2018,12.2,0.8,0,2.5722,195.6487
25/03/2018,12.4,1.5,0.8,2.109204,130.741
26/03/2018,10,1.7,12.8,4.321296,37.8339
27/03/2018,9.7,3.4,5.3,6.739164,102.3945
28/03/2018,9.9,1.7,3.5,3.240972,161.6329
29/03/2018,9.8,1.7,1.4,3.909744,99.3863
30/03/2018,8,3.4,2.9,5.813172,160.5916
31/03/2018,9.8,2.5,0.6,4.012632,151.1042
01/04/2018,8.9,2.6,0,5.555952,127.27
02/04/2018,4.6,3.2,3.9,4.88718,44.0817
03/04/2018,6.2,3.6,8.4,6.739164,45.123
04/04/2018,7.8,0.3,2.2,6.018948,204.5576
05/04/2018,9.2,-1,4.2,6.379056,97.4194
06/04/2018,11.1,7.5,21.1,7.819488,37.9496
07/04/2018,15.7,5.2,1,2.05776,208.9542
08/04/2018,15.8,4.4,0.7,2.31498,150.41
09/04/2018,13.2,5.8,1.3,3.292416,110.7249
10/04/2018,11.3,7.2,0,4.424184,68.9572
11/04/2018,11.9,7,0,2.726532,62.7094
12/04/2018,11.6,7.9,0,3.60108,60.6268
13/04/2018,15.2,4.3,0,2.006316,164.8725
14/04/2018,15,7.5,1.8,6.893496,153.6496
15/04/2018,14.2,8.9,4.6,8.642592,103.6672
16/04/2018,10.6,7.5,10.9,10.134468,42.6933
17/04/2018,16,9.6,2.7,9.311364,127.7328
18/04/2018,16.2,10.6,1.3,7.613712,38.5281
19/04/2018,17,8.9,0.3,4.835736,246.9038
20/04/2018,15.8,6.7,0,4.424184,251.5318
21/04/2018,15,5.1,7.8,3.34386,128.5427
22/04/2018,13.5,7.7,2.6,5.40162,164.8725
23/04/2018,12.6,8.3,2.6,5.91606,90.0146
24/04/2018,12,7.7,1.9,4.37274,101.4689
25/04/2018,13,6.5,3.7,6.276168,206.2931
26/04/2018,12.4,4,4.1,4.784292,138.4929
27/04/2018,11.6,2.2,0.9,3.08664,218.7887
28/04/2018,12.7,1.9,6.1,2.417868,152.6083
29/04/2018,13.2,2.2,0.1,2.777976,159.3189
30/04/2018,14.9,2.7,0.1,3.549636,307.0678
01/05/2018,11.6,7.4,12.7,5.813172,53.222
02/05/2018,12,5.6,1.5,5.710284,153.881
03/05/2018,13.7,8,3.5,5.195844,104.2457
04/05/2018,15,9.1,2.7,4.11552,104.7085
05/05/2018,17.8,10.4,0.1,5.504508,215.8962
06/05/2018,18.2,10.4,0,3.652524,214.2764
07/05/2018,18,10.4,0.1,4.11552,241.5816
08/05/2018,15.1,8.9,3,5.453064,201.2023
09/05/2018,13.9,6,4.6,6.94494,179.7978
10/05/2018,14.2,5.1,1.9,6.070392,256.3912
11/05/2018,13,6,5.5,7.20216,202.5907
12/05/2018,15.4,4.1,0,4.732848,255.0028
13/05/2018,15.8,7.4,4,4.88718,226.6563
14/05/2018,17,9.6,0.5,3.549636,196.69
15/05/2018,13.1,5.8,2.9,3.961188,152.8397
16/05/2018,13.5,5.5,0,4.475628,315.5139
17/05/2018,18.8,4.9,0,2.5722,297.1176
18/05/2018,17.5,9.9,0,4.269852,194.8388
19/05/2018,17.6,9.6,1.6,4.321296,189.9794
20/05/2018,14.6,10.4,12.8,3.909744,49.8667
21/05/2018,12.9,6.3,8.9,6.070392,242.8543
22/05/2018,16.9,6,0,3.703968,326.274
23/05/2018,22.1,6.6,0,2.31498,324.7699
24/05/2018,20.8,9.6,0,3.60108,328.2409
