Date,GR_Q,BR_Q
12/03/2012,0.277607333,0.766196239
13/03/2012,0.236683122,0.653245418
14/03/2012,0.211343322,0.583307568
15/03/2012,0.326983471,0.90247438
16/03/2012,1.323496291,3.652849762
17/03/2012,0.709115175,1.957157882
18/03/2012,0.665588684,1.837024768
19/03/2012,0.389792458,1.075827185
20/03/2012,0.453520232,1.25171584
21/03/2012,0.2541856,0.701552257
22/03/2012,0.212404153,0.586235462
23/03/2012,0.192281004,0.530695572
24/03/2012,0.18136452,0.500566075
25/03/2012,0.172905772,0.47721993
26/03/2012,0.166552898,0.459685997
27/03/2012,0.161416903,0.445510654
28/03/2012,0.157245896,0.433998673
29/03/2012,0.154181192,0.42554009
30/03/2012,0.153272392,0.423031803
31/03/2012,0.153490759,0.423634495
01/04/2012,0.150193305,0.414533522
02/04/2012,0.148950726,0.411104003
03/04/2012,0.189444098,0.522865712
04/04/2012,0.158093862,0.43633906
05/04/2012,0.15846898,0.437374384
06/04/2012,0.198726324,0.548484655
07/04/2012,0.331424712,0.914732206
08/04/2012,0.47565836,1.312817075
09/04/2012,1.150007876,3.174021737
10/04/2012,0.868396876,2.396775377
11/04/2012,0.294637248,0.813198804
12/04/2012,0.532981231,1.471028198
13/04/2012,0.326739381,0.901800692
14/04/2012,0.213680086,0.589757038
15/04/2012,0.177429033,0.489704132
16/04/2012,1.391745915,3.841218726
17/04/2012,3.032976328,8.371014665
18/04/2012,0.875341658,2.415942976
19/04/2012,0.538377777,1.485922664
20/04/2012,0.345405918,0.953320334
21/04/2012,0.296357979,0.817948021
22/04/2012,0.237251268,0.6548135
23/04/2012,0.211157008,0.582793343
24/04/2012,0.194978067,0.538139465
25/04/2012,0.175624306,0.484723084
26/04/2012,0.163079248,0.450098725
27/04/2012,0.154729904,0.427054535
28/04/2012,0.146661502,0.404785745
29/04/2012,0.141400173,0.390264477
30/04/2012,0.139342503,0.384585308
01/05/2012,0.137550326,0.3796389
02/05/2012,0.135953065,0.375230459
03/05/2012,0.135072381,0.372799772
04/05/2012,0.138281228,0.381656188
05/05/2012,0.133785148,0.369247009
06/05/2012,0.130911097,0.361314627
07/05/2012,0.157145184,0.433720707
08/05/2012,0.152126825,0.419870036
09/05/2012,0.139370483,0.384662532
10/05/2012,0.219913589,0.606961507
11/05/2012,0.260312003,0.718461129
12/05/2012,0.167307439,0.461768531
13/05/2012,0.792255099,2.186624074
14/05/2012,0.5354516,1.477846416
15/05/2012,0.451439765,1.24597375
16/05/2012,0.254669845,0.702888771
17/05/2012,0.722126164,1.993068212
18/05/2012,0.397968637,1.098393438
19/05/2012,0.229343286,0.63298747
20/05/2012,0.18333066,0.505992621
21/05/2012,0.174768221,0.48236029
22/05/2012,0.188361453,0.519877612
23/05/2012,0.175210886,0.483582046
24/05/2012,0.157187584,0.433837733
25/05/2012,0.146782039,0.405118429
26/05/2012,0.136233496,0.376004448
27/05/2012,0.130661046,0.360624488
28/05/2012,0.126630436,0.349500004
29/05/2012,0.124127921,0.342593061
30/05/2012,0.123375108,0.340515298
31/05/2012,0.156231975,0.43120025
01/06/2012,0.177927427,0.491079699
02/06/2012,0.236074598,0.65156589
03/06/2012,1.16525143,3.216093947
04/06/2012,0.255841596,0.706122806
05/06/2012,0.202713567,0.559489444
06/06/2012,0.527357945,1.455507929
07/06/2012,2.913414031,8.041022726
08/06/2012,6.577885993,18.15496534
09/06/2012,1.400412217,3.86513772
10/06/2012,0.452199755,1.248071323
11/06/2012,0.212427165,0.586298976
12/06/2012,0.205216867,0.566398552
13/06/2012,0.176497973,0.487134404
14/06/2012,0.264697381,0.730564771
15/06/2012,0.818212247,2.258265801
16/06/2012,0.439683449,1.21352632
17/06/2012,0.265962111,0.734055425
18/06/2012,0.358298802,0.988904692
19/06/2012,0.298631546,0.824223068
20/06/2012,0.216556199,0.59769511
21/06/2012,NA,NA
22/06/2012,NA,NA
23/06/2012,NA,NA
24/06/2012,NA,NA
25/06/2012,NA,NA
26/06/2012,NA,NA
27/06/2012,NA,NA
28/06/2012,NA,NA
29/06/2012,NA,NA
30/06/2012,NA,NA
01/07/2012,1.325119271,3.657329189
02/07/2012,0.893939352,2.467272612
03/07/2012,0.631833342,1.743860023
04/07/2012,0.472083879,1.302951507
05/07/2012,0.289142527,0.798033374
06/07/2012,0.263611342,0.727567304
07/07/2012,0.213328023,0.588785344
08/07/2012,0.198888971,0.548933559
09/07/2012,0.332346544,0.917276461
10/07/2012,0.649083087,1.791469321
11/07/2012,0.37034808,1.0221607
12/07/2012,0.226126974,0.624110448
13/07/2012,0.184459041,0.509106953
14/07/2012,0.166484966,0.459498505
15/07/2012,0.156909348,0.433069801
16/07/2012,0.18384158,0.507402762
17/07/2012,1.810635343,4.997353547
18/07/2012,1.162214651,3.207712437
19/07/2012,0.331064517,0.913738066
20/07/2012,0.207043459,0.571439948
21/07/2012,0.17090433,0.471695951
22/07/2012,0.884906308,2.44234141
23/07/2012,2.15308911,5.942525943
24/07/2012,0.689405414,1.902758942
25/07/2012,0.409699065,1.130769418
26/07/2012,0.221515263,0.611382126
27/07/2012,0.190720346,0.526388156
28/07/2012,0.720198765,1.987748592
29/07/2012,0.395304811,1.091041277
30/07/2012,0.27208524,0.750955261
31/07/2012,4.354248088,12.01772472
01/08/2012,1.700925374,4.694554031
02/08/2012,0.386460525,1.06663105
03/08/2012,0.367692421,1.014831081
04/08/2012,0.337436633,0.931325106
05/08/2012,0.228084978,0.629514538
06/08/2012,0.245271349,0.676948924
07/08/2012,0.262483612,0.72445477
08/08/2012,0.189753821,0.523720547
09/08/2012,0.170819714,0.471462411
10/08/2012,0.160577967,0.443195189
11/08/2012,0.151024011,0.416826269
12/08/2012,0.625238837,1.72565919
13/08/2012,0.451011178,1.244790851
14/08/2012,0.326820436,0.902024402
15/08/2012,0.465237441,1.284055336
16/08/2012,0.451746011,1.246818991
17/08/2012,0.241872871,0.667569123
18/08/2012,0.194033473,0.535532386
19/08/2012,0.262135541,0.723494093
20/08/2012,0.410916042,1.134128275
21/08/2012,0.776311771,2.142620488
22/08/2012,1.074943276,2.966843442
23/08/2012,1.369092746,3.778695979
24/08/2012,0.530858734,1.465170105
25/08/2012,0.373164525,1.029934089
26/08/2012,0.24712762,0.682072232
27/08/2012,0.6321118,1.744628568
28/08/2012,1.895597073,5.23184792
29/08/2012,1.898161573,5.238925942
30/08/2012,0.380560959,1.050348247
31/08/2012,0.410210642,1.132181371
01/09/2012,1.603278212,4.425047866
02/09/2012,0.680314207,1.877667212
03/09/2012,1.094212584,3.02002673
04/09/2012,0.603774524,1.666417686
05/09/2012,0.253686896,0.700175834
06/09/2012,0.233542183,0.644576426
07/09/2012,0.428670195,1.183129739
08/09/2012,0.343672135,0.948535092
09/09/2012,0.953760878,2.632380024
10/09/2012,0.932513537,2.573737363
11/09/2012,1.107724407,3.057319362
12/09/2012,0.938858928,2.591250642
13/09/2012,0.382827519,1.056603952
14/09/2012,0.439357869,1.212627719
15/09/2012,0.212667214,0.586961511
16/09/2012,0.714543767,1.972140796
17/09/2012,0.545149221,1.504611849
18/09/2012,0.409485188,1.130179119
19/09/2012,0.241434087,0.666358079
20/09/2012,1.790180312,4.940897661
21/09/2012,1.007006913,2.77933908
22/09/2012,0.253126445,0.698628988
23/09/2012,1.238529923,3.418342586
24/09/2012,1.604097989,4.42731045
25/09/2012,2.624894704,7.244709383
26/09/2012,0.607100356,1.675596983
27/09/2012,0.805275867,2.222561393
28/09/2012,0.754734405,2.083066957
29/09/2012,1.598813773,4.412726013
30/09/2012,5.175013759,14.28303798
01/10/2012,0.691552094,1.908683779
02/10/2012,1.549673968,4.277100152
03/10/2012,2.1041713,5.807512789
04/10/2012,0.548244133,1.513153806
05/10/2012,0.33771956,0.932105986
06/10/2012,0.239392569,0.66072349
07/10/2012,0.202495648,0.558887987
08/10/2012,0.176928776,0.488323421
09/10/2012,0.15957636,0.440430755
10/10/2012,0.177468236,0.489812331
11/10/2012,2.010519782,5.549034599
12/10/2012,0.274391392,0.757320241
13/10/2012,0.211076391,0.582570839
14/10/2012,0.300147684,0.828407608
15/10/2012,0.301260677,0.831479469
16/10/2012,0.401489742,1.108111687
17/10/2012,0.790585021,2.182014659
18/10/2012,0.641803821,1.771378546
19/10/2012,0.349199023,0.963789305
20/10/2012,0.219103121,0.604724615
21/10/2012,0.184875005,0.510255015
22/10/2012,0.166155375,0.458588835
23/10/2012,0.15678825,0.43273557
24/10/2012,0.15096036,0.416650594
25/10/2012,0.144318922,0.398320225
26/10/2012,0.138276399,0.381642862
27/10/2012,0.137512735,0.37953515
28/10/2012,2.335623343,6.446320428
29/10/2012,0.682499577,1.883698833
30/10/2012,0.380554597,1.050330687
31/10/2012,2.052720234,5.665507845
01/11/2012,0.689562038,1.903191225
02/11/2012,0.700799125,1.934205585
03/11/2012,0.952203378,2.628081323
04/11/2012,0.704961829,1.945694647
05/11/2012,0.284729442,0.785853261
06/11/2012,0.243975613,0.673372692
07/11/2012,0.699464078,1.930520855
08/11/2012,0.703678828,1.942153564
09/11/2012,3.00343077,8.289468924
10/11/2012,1.394157644,3.847875098
11/11/2012,0.669930472,1.849008103
12/11/2012,3.233060999,8.923248358
13/11/2012,4.745399331,13.09730215
14/11/2012,0.733447549,2.024315234
15/11/2012,0.613842257,1.694204629
16/11/2012,0.956896328,2.641033865
17/11/2012,0.521136333,1.438336279
18/11/2012,4.930835473,13.60910591
19/11/2012,6.755756838,18.64588887
20/11/2012,1.923101127,5.307759109
21/11/2012,0.911209736,2.514938871
22/11/2012,2.110370984,5.824623915
23/11/2012,0.828761515,2.287381782
24/11/2012,0.379096444,1.046306185
25/11/2012,0.255425365,0.704974007
26/11/2012,0.341309461,0.942014112
27/11/2012,0.422184601,1.165229498
28/11/2012,0.253592286,0.699914709
29/11/2012,0.22844233,0.630500832
30/11/2012,0.495737671,1.368235971
01/12/2012,0.346086638,0.95519912
02/12/2012,2.626333878,7.248681504
03/12/2012,1.215646115,3.355183279
04/12/2012,0.904234957,2.495688482
05/12/2012,0.483918758,1.335615772
06/12/2012,2.97952002,8.223475255
07/12/2012,0.693564311,1.914237498
08/12/2012,0.378635445,1.045033829
09/12/2012,0.50508988,1.39404807
10/12/2012,0.273475672,0.754792854
11/12/2012,0.211832967,0.584658989
12/12/2012,0.242393992,0.669007417
13/12/2012,0.257045684,0.709446086
14/12/2012,0.263161884,0.7263268
15/12/2012,0.310873742,0.858011528
16/12/2012,1.122318625,3.097599404
17/12/2012,1.335659379,3.686419886
18/12/2012,0.369889184,1.020894147
19/12/2012,0.582023952,1.606386106
20/12/2012,0.297445672,0.820950056
21/12/2012,0.241637679,0.666919994
22/12/2012,4.424197581,12.21078532
23/12/2012,1.327827758,3.664804612
24/12/2012,0.410590746,1.13323046
25/12/2012,0.551699518,1.52269067
26/12/2012,1.253161283,3.458725142
27/12/2012,0.511351512,1.411330174
28/12/2012,2.281467614,6.296850615
29/12/2012,0.741266876,2.045896579
30/12/2012,4.018522819,11.09112298
31/12/2012,2.297140202,6.340106957
01/01/2013,0.686353405,1.894335398
02/01/2013,0.717256419,1.979627716
03/01/2013,0.842842881,2.326246352
04/01/2013,0.574461533,1.585513832
05/01/2013,2.71600922,7.496185446
06/01/2013,7.441390342,20.53823734
07/01/2013,8.406992932,23.20330049
08/01/2013,3.435963462,9.483259155
09/01/2013,0.885031004,2.442685571
10/01/2013,0.329535937,0.909519187
11/01/2013,0.295525492,0.815650359
12/01/2013,0.236396783,0.652455121
13/01/2013,0.259115342,0.715158344
14/01/2013,0.760364396,2.098605732
15/01/2013,0.577655832,1.594330097
16/01/2013,0.95209655,2.627786478
17/01/2013,1.202117507,3.31784432
18/01/2013,6.393372445,17.64570795
19/01/2013,0.715589616,1.975027341
20/01/2013,0.315564655,0.870958448
21/01/2013,0.239312827,0.660503403
22/01/2013,0.238219097,0.657484707
23/01/2013,0.259552804,0.716365739
24/01/2013,0.268573547,0.741262989
25/01/2013,3.305941916,9.124399687
26/01/2013,4.244865875,11.71582981
27/01/2013,2.089352227,5.766612146
28/01/2013,1.313414376,3.625023678
29/01/2013,1.400392991,3.865084654
30/01/2013,0.780730537,2.154816282
31/01/2013,1.490423927,4.113570039
01/02/2013,0.646818271,1.785218428
02/02/2013,0.479592106,1.323674212
03/02/2013,1.780151696,4.913218682
04/02/2013,0.643119845,1.775010772
05/02/2013,1.484963516,4.098499305
06/02/2013,0.643801631,1.776892502
07/02/2013,1.093598031,3.018330565
08/02/2013,0.407541095,1.124813423
09/02/2013,0.443020738,1.222737236
10/02/2013,1.248960915,3.447132125
11/02/2013,1.171764403,3.234069753
12/02/2013,0.642534458,1.773395103
13/02/2013,3.044856792,8.403804747
14/02/2013,0.671895006,1.854430217
15/02/2013,0.382226663,1.05494559
16/02/2013,0.461389085,1.273433874
17/02/2013,0.285658619,0.78841779
18/02/2013,0.227030417,0.62660395
19/02/2013,0.200390318,0.553077276
20/02/2013,0.186043764,0.51348079
21/02/2013,0.172716678,0.476698032
22/02/2013,0.162088615,0.447364577
23/02/2013,0.156367121,0.431573255
24/02/2013,0.151249534,0.417448714
25/02/2013,0.14788535,0.408163567
26/02/2013,0.144748582,0.399506086
27/02/2013,0.144385806,0.398504826
28/02/2013,0.141672117,0.391015043
01/03/2013,0.13829362,0.381690391
02/03/2013,0.135289803,0.373399856
03/03/2013,0.132725023,0.366321062
04/03/2013,0.131160626,0.362003326
05/03/2013,0.132395879,0.365412626
06/03/2013,0.137110992,0.378426339
07/03/2013,0.143762136,0.396783496
08/03/2013,0.190210709,0.524981555
09/03/2013,0.201755019,0.556843851
10/03/2013,0.167628558,0.462654819
11/03/2013,0.146617926,0.404665475
12/03/2013,0.139587503,0.385261508
13/03/2013,0.146628802,0.404695492
14/03/2013,0.341671114,0.943012274
15/03/2013,1.16800865,3.223703875
16/03/2013,0.367199584,1.013470853
17/03/2013,0.638345512,1.761833614
18/03/2013,0.462776246,1.277262439
19/03/2013,0.264906179,0.731141054
20/03/2013,0.214224579,0.591259839
21/03/2013,0.393321675,1.085567823
22/03/2013,1.127427113,3.111698832
23/03/2013,0.467808876,1.291152497
24/03/2013,0.245612103,0.677889404
25/03/2013,0.193813326,0.534924779
26/03/2013,0.170456055,0.470458711
27/03/2013,0.157718411,0.435302815
28/03/2013,0.148784612,0.410645528
29/03/2013,0.142003088,0.391928523
30/03/2013,0.13662288,0.377079148
31/03/2013,0.133897785,0.369557886
01/04/2013,0.13147842,0.36288044
02/04/2013,0.127606128,0.352192914
03/04/2013,0.125241047,0.34566529
04/04/2013,0.123286623,0.340271079
05/04/2013,0.12164524,0.335740862
06/04/2013,0.119948175,0.331056964
07/04/2013,0.119124518,0.328783669
08/04/2013,0.117842644,0.325245698
09/04/2013,0.11862654,0.32740925
10/04/2013,0.119071794,0.328638151
11/04/2013,0.141901958,0.391649404
12/04/2013,0.170121174,0.46953444
13/04/2013,0.218731399,0.60369866
14/04/2013,0.492750164,1.359990454
15/04/2013,0.426417557,1.176912458
16/04/2013,0.867614795,2.394616835
17/04/2013,4.096075572,11.30516858
18/04/2013,1.752716644,4.837497938
19/04/2013,0.508334136,1.403002214
20/04/2013,0.26607189,0.734358418
21/04/2013,2.235518307,6.170030528
22/04/2013,1.210146964,3.340005621
23/04/2013,0.413632046,1.141624446
24/04/2013,1.97237821,5.44376386
25/04/2013,0.428843714,1.183608651
26/04/2013,0.310818517,0.857859108
27/04/2013,0.260515361,0.719022397
28/04/2013,0.325109898,0.897303318
29/04/2013,0.2823515,0.779290139
30/04/2013,0.237839333,0.65643656
01/05/2013,0.21711798,0.599245626
02/05/2013,0.204844889,0.565371894
03/05/2013,4.668415992,12.88482814
04/05/2013,0.572753584,1.580799891
05/05/2013,3.316489633,9.153511386
06/05/2013,2.883238894,7.957739348
07/05/2013,0.82462644,2.275968973
08/05/2013,1.736957912,4.794003838
09/05/2013,1.345346949,3.713157579
10/05/2013,1.289638041,3.559400994
11/05/2013,1.088407963,3.004005977
12/05/2013,1.237480092,3.415445054
13/05/2013,1.401441852,3.867979512
14/05/2013,1.628014564,4.493320196
15/05/2013,0.573670549,1.583330716
16/05/2013,0.688035765,1.898978712
17/05/2013,0.945603463,2.609865557
18/05/2013,NA,NA
19/05/2013,NA,NA
20/05/2013,NA,NA
21/05/2013,NA,NA
22/05/2013,NA,NA
23/05/2013,NA,NA
24/05/2013,NA,NA
25/05/2013,NA,NA
26/05/2013,NA,NA
27/05/2013,NA,NA
28/05/2013,NA,NA
29/05/2013,NA,NA
30/05/2013,NA,NA
31/05/2013,NA,NA
01/06/2013,NA,NA
02/06/2013,NA,NA
03/06/2013,NA,NA
04/06/2013,NA,NA
05/06/2013,NA,NA
06/06/2013,NA,NA
07/06/2013,NA,NA
08/06/2013,NA,NA
09/06/2013,NA,NA
10/06/2013,NA,NA
11/06/2013,NA,NA
12/06/2013,NA,NA
13/06/2013,NA,NA
14/06/2013,NA,NA
15/06/2013,NA,NA
16/06/2013,NA,NA
17/06/2013,NA,NA
18/06/2013,NA,NA
19/06/2013,NA,NA
20/06/2013,NA,NA
21/06/2013,NA,NA
22/06/2013,NA,NA
23/06/2013,NA,NA
24/06/2013,NA,NA
25/06/2013,NA,NA
26/06/2013,NA,NA
27/06/2013,NA,NA
28/06/2013,NA,NA
29/06/2013,NA,NA
30/06/2013,NA,NA
01/07/2013,0.221816795,0.612214356
02/07/2013,1.776762267,4.903863856
03/07/2013,0.803996827,2.219031241
04/07/2013,3.182368836,8.783337988
05/07/2013,0.249702343,0.689178466
06/07/2013,0.155589065,0.42942582
07/07/2013,0.142671954,0.393774593
08/07/2013,0.118359851,0.326673187
09/07/2013,0.101070669,0.278955046
10/07/2013,0.091002058,0.251165679
11/07/2013,0.084649877,0.233633661
12/07/2013,0.080790284,0.222981183
13/07/2013,0.077265012,0.213251433
14/07/2013,0.074606126,0.205912908
15/07/2013,0.072027744,0.198796573
16/07/2013,0.070131972,0.193564243
17/07/2013,0.067862854,0.187301477
18/07/2013,0.066365633,0.183169148
19/07/2013,0.064250518,0.177331431
20/07/2013,0.061701399,0.170295861
21/07/2013,0.059841198,0.165161707
22/07/2013,0.059227755,0.163468604
23/07/2013,0.060550501,0.167119384
24/07/2013,0.48984348,1.351968004
25/07/2013,0.230765665,0.636913236
26/07/2013,0.1318031,0.363776557
27/07/2013,0.094941338,0.262038094
28/07/2013,0.081807486,0.22578866
29/07/2013,0.07916551,0.218496809
30/07/2013,0.52339866,1.444580302
31/07/2013,0.952038675,2.627626744
01/08/2013,0.609555732,1.682373821
02/08/2013,0.45984572,1.269174186
03/08/2013,0.419531757,1.157907649
04/08/2013,0.543239852,1.499341991
05/08/2013,0.195176998,0.538688515
06/08/2013,0.171331609,0.472875242
07/08/2013,0.450536837,1.243481669
08/08/2013,0.429583427,1.18565026
09/08/2013,0.420656764,1.161012668
10/08/2013,0.206187699,0.56907805
11/08/2013,0.203502014,0.56166556
12/08/2013,0.35622713,0.983186879
13/08/2013,0.414723295,1.144636293
14/08/2013,0.289778997,0.799790031
15/08/2013,2.898532899,7.9999508
16/08/2013,0.437471197,1.207420504
17/08/2013,1.838070596,5.073074846
18/08/2013,0.458454467,1.265334328
19/08/2013,0.21677806,0.598307446
20/08/2013,2.795218715,7.714803653
21/08/2013,1.370386659,3.782267178
22/08/2013,0.344518637,0.950871437
23/08/2013,0.615903363,1.699893281
24/08/2013,0.707139987,1.951706363
25/08/2013,0.509697084,1.406763952
26/08/2013,0.223929168,0.618044502
27/08/2013,0.220565911,0.608761916
28/08/2013,0.162662632,0.448948863
29/08/2013,0.227310704,0.627377543
30/08/2013,0.487564334,1.345677561
31/08/2013,0.244258724,0.674154077
01/09/2013,0.144530861,0.398905176
02/09/2013,0.16101748,0.444408244
03/09/2013,0.281359337,0.77655177
04/09/2013,0.436785279,1.205527371
05/09/2013,0.350598882,0.967652913
06/09/2013,0.173808899,0.479712562
07/09/2013,0.653726738,1.804285796
08/09/2013,0.63826399,1.761608613
09/09/2013,0.25360275,0.69994359
10/09/2013,0.195827746,0.54048458
11/09/2013,0.717674935,1.980782821
12/09/2013,0.97810481,2.699569275
13/09/2013,0.331400369,0.914665019
14/09/2013,0.16841113,0.46481472
15/09/2013,2.33277062,6.438446912
16/09/2013,0.656306664,1.811406394
17/09/2013,0.788195447,2.175419433
18/09/2013,0.413271498,1.140629336
19/09/2013,0.853081018,2.35450361
20/09/2013,0.240895722,0.664872194
21/09/2013,0.18380778,0.507309473
22/09/2013,0.296298155,0.817782908
23/09/2013,0.177537821,0.490004387
24/09/2013,0.136172342,0.375835664
25/09/2013,0.121087736,0.334202151
26/09/2013,0.119484405,0.329776958
27/09/2013,0.112748572,0.311186058
28/09/2013,0.10251381,0.282938115
29/09/2013,0.093406178,0.257801053
30/09/2013,0.090373906,0.249431981
01/10/2013,0.107560904,0.296868095
02/10/2013,0.130496074,0.360169164
03/10/2013,0.170313158,0.470064317
04/10/2013,0.173075799,0.477689204
05/10/2013,0.149761639,0.413342125
06/10/2013,0.501780369,1.384913818
07/10/2013,0.621434163,1.715158291
08/10/2013,0.405115011,1.118117432
09/10/2013,0.242505343,0.669314746
10/10/2013,0.154645319,0.426821079
11/10/2013,0.117293592,0.323730314
12/10/2013,0.102154313,0.281945903
13/10/2013,0.100289362,0.27679864
14/10/2013,0.094822944,0.261711326
15/10/2013,0.088143016,0.243274724
16/10/2013,0.624833352,1.724540051
17/10/2013,0.323841306,0.893802003
18/10/2013,0.223909531,0.617990304
19/10/2013,0.868528811,2.397139518
20/10/2013,0.535190293,1.477125208
21/10/2013,0.238420846,0.658041535
22/10/2013,0.551319712,1.521642406
23/10/2013,0.581047143,1.603690114
24/10/2013,0.245572535,0.677780197
25/10/2013,1.662641821,4.588891427
26/10/2013,0.985682497,2.720483693
27/10/2013,1.320481317,3.644528436
28/10/2013,1.061328164,2.929265733
29/10/2013,0.654744434,1.807094638
30/10/2013,0.560275953,1.546361629
31/10/2013,1.156049502,3.190696624
01/11/2013,0.58801515,1.622921814
02/11/2013,1.199553384,3.31076734
03/11/2013,0.675680883,1.864879238
04/11/2013,0.270814609,0.747448322
05/11/2013,0.929925434,2.566594197
06/11/2013,0.640670746,1.76825126
07/11/2013,0.623173639,1.719959243
08/11/2013,1.064399131,2.937741603
09/11/2013,0.817185224,2.255431217
10/11/2013,1.094009107,3.019465134
11/11/2013,1.631114442,4.50187586
12/11/2013,0.33796953,0.932795902
13/11/2013,0.735988273,2.031327633
14/11/2013,0.493190252,1.361205096
15/11/2013,0.22508696,0.62124001
16/11/2013,0.186990266,0.516093133
17/11/2013,0.228319462,0.630161714
18/11/2013,0.265163629,0.731851617
19/11/2013,0.299426787,0.826417932
20/11/2013,0.367619273,1.014629194
21/11/2013,0.311615112,0.860057708
22/11/2013,0.256906082,0.709060787
23/11/2013,0.182453346,0.503571234
24/11/2013,0.178148694,0.491690395
25/11/2013,0.197018982,0.543772391
26/11/2013,0.247994339,0.684464375
27/11/2013,0.173592129,0.479114277
28/11/2013,0.145470857,0.401499566
29/11/2013,0.144654641,0.399246809
30/11/2013,0.145306509,0.401045966
01/12/2013,0.160270684,0.442347088
02/12/2013,0.143738779,0.39671903
03/12/2013,0.523254642,1.444182811
04/12/2013,0.393136759,1.085057456
05/12/2013,0.298655514,0.824289219
06/12/2013,0.501282587,1.383539941
07/12/2013,0.327813972,0.904766563
08/12/2013,1.194772708,3.297572673
09/12/2013,0.519267389,1.433177993
10/12/2013,0.298287651,0.823273918
11/12/2013,0.311252531,0.859056987
12/12/2013,1.366979125,3.772862384
13/12/2013,1.236726631,3.413365502
14/12/2013,4.236931184,11.69393007
15/12/2013,1.481228594,4.088190918
16/12/2013,0.694106255,1.915733264
17/12/2013,0.400839255,1.106316344
18/12/2013,1.150904336,3.176495967
19/12/2013,0.763667745,2.107722978
20/12/2013,2.829525755,7.809491083
21/12/2013,1.281833124,3.537859422
22/12/2013,0.847031055,2.337805711
23/12/2013,1.821875647,5.028376786
24/12/2013,1.520721544,4.19719146
25/12/2013,0.498348829,1.375442767
26/12/2013,1.116384027,3.081219916
27/12/2013,1.803246947,4.976961573
28/12/2013,0.712407616,1.96624502
29/12/2013,1.249614519,3.448936073
30/12/2013,0.697936406,1.92630448
31/12/2013,1.545372045,4.265226843
01/01/2014,0.629762589,1.738144747
02/01/2014,0.554482444,1.530371546
03/01/2014,2.659213122,7.339428218
04/01/2014,1.26842524,3.500853663
05/01/2014,0.967519947,2.670355054
06/01/2014,1.280387183,3.533868626
07/01/2014,1.385915722,3.825127392
08/01/2014,0.540144241,1.490798106
09/01/2014,0.330257883,0.911511757
10/01/2014,1.015022296,2.801461536
11/01/2014,0.835812707,2.306843072
12/01/2014,1.501030746,4.142844858
13/01/2014,1.147718852,3.16770403
14/01/2014,2.132900292,5.886804806
15/01/2014,3.81376399,10.52598861
16/01/2014,0.565347607,1.560359395
17/01/2014,0.433904709,1.197576996
18/01/2014,0.652209141,1.80009723
19/01/2014,0.826993633,2.282502427
20/01/2014,0.886130479,2.445720122
21/01/2014,0.507582773,1.400928453
22/01/2014,0.793935382,2.191261655
23/01/2014,1.089269282,3.006383217
24/01/2014,5.774561272,15.93778911
25/01/2014,1.039796771,2.869839087
26/01/2014,2.31461246,6.388330389
27/01/2014,1.510154912,4.168027557
28/01/2014,1.361013926,3.756398435
29/01/2014,0.502753784,1.387600443
30/01/2014,0.378329466,1.044189326
31/01/2014,1.57127345,4.336714722
01/02/2014,1.6743589,4.621230565
02/02/2014,0.701063049,1.934934014
03/02/2014,1.309764557,3.614950178
04/02/2014,0.45325215,1.250975933
05/02/2014,0.588694341,1.624796381
06/02/2014,0.74241462,2.049064352
07/02/2014,0.377688796,1.042421076
08/02/2014,1.253616316,3.459981034
09/02/2014,1.32303952,3.651589074
10/02/2014,1.591292443,4.391967143
11/02/2014,0.716133811,1.976529318
12/02/2014,2.001313399,5.52362498
13/02/2014,1.637654299,4.519925864
14/02/2014,1.159667803,3.200683137
15/02/2014,2.58330779,7.129929499
16/02/2014,0.599873748,1.655651544
17/02/2014,0.694207865,1.916013708
18/02/2014,0.352201079,0.972074979
19/02/2014,2.6887183,7.420862509
20/02/2014,4.760652587,13.13940114
21/02/2014,1.606649674,4.434353101
22/02/2014,0.649520547,1.792676708
23/02/2014,2.255934519,6.226379272
24/02/2014,0.442933564,1.222496637
25/02/2014,1.271562952,3.509513749
26/02/2014,1.008467204,2.783369484
27/02/2014,0.872890165,2.409176856
28/02/2014,0.373084297,1.02971266
01/03/2014,1.325719613,3.658986133
02/03/2014,1.38731897,3.829000358
03/03/2014,0.442998704,1.222676424
04/03/2014,0.377673597,1.042379129
05/03/2014,0.760707369,2.099552337
06/03/2014,1.537343424,4.24306785
07/03/2014,0.495650053,1.367994147
08/03/2014,0.385270448,1.063346438
09/03/2014,0.639936425,1.766224534
10/03/2014,0.298577218,0.824073123
11/03/2014,0.191334541,0.528083334
12/03/2014,0.152130749,0.419880866
13/03/2014,0.136234908,0.376008347
14/03/2014,0.125423823,0.346169751
15/03/2014,0.114974173,0.317328717
16/03/2014,0.127475767,0.351833117
17/03/2014,0.14482551,0.399718408
18/03/2014,0.431866041,1.191950273
19/03/2014,0.199885696,0.551684521
20/03/2014,2.778610651,7.668965396
21/03/2014,2.04357132,5.640256842
22/03/2014,1.202247779,3.318203871
23/03/2014,0.878608564,2.424959637
24/03/2014,0.376763145,1.03986628
25/03/2014,0.494774524,1.365577687
26/03/2014,0.205749706,0.56786919
27/03/2014,0.154121016,0.425374005
28/03/2014,0.130499692,0.360179151
29/03/2014,0.143553932,0.396208851
30/03/2014,0.60256953,1.663091903
31/03/2014,0.350395838,0.967092513
01/04/2014,0.21591474,0.595924683
02/04/2014,0.308633027,0.851827154
03/04/2014,0.282308927,0.779172639
