Date,wtr_2.5,wtr_5,wtr_8,wtr_11,wtr_14,wtr_16,wtr_18,wtr_20,wtr_22,wtr_27,wtr_32,wtr_42,wtr_mean,ss
16/03/2014,6.683464988,6.639357026,6.595249065,6.513779406,6.412282376,6.41926366,6.350179946,6.310561276,6.190624278,6.168661357,6.060574965,5.997537415,6.361794647,10.14655074
17/03/2014,6.69519814,6.672963035,6.650727929,6.624035188,6.560015318,6.568914813,6.47853805,6.461886994,6.341233594,6.355692171,6.224640746,6.030063224,6.471992433,7.711071345
18/03/2014,6.773203304,6.757153097,6.74110289,6.698654549,6.67650835,6.725250776,6.684315882,6.721666157,6.656353874,6.680115589,6.551533961,6.209650118,6.656292379,3.563020732
19/03/2014,6.951673565,6.929555533,6.907437501,6.871054301,6.842510336,6.9103785,6.880418546,6.930238256,6.880796421,6.952147857,6.925697289,6.771375893,6.896107,0.914473263
20/03/2014,7.013263672,7.009255028,7.005246383,6.979502583,6.948858426,7.020711869,6.986323467,7.036189022,7.009055133,7.084348497,7.0755701,7.037481053,7.017150436,-0.891087944
21/03/2014,6.989819938,6.986613491,6.983407044,6.954474631,6.921569781,7.003605003,6.965040175,7.028943676,7.065824494,7.095441143,7.109990431,6.983974332,7.007392012,-1.801944309
22/03/2014,6.875671575,6.840989315,6.806307054,6.757283658,6.720716072,6.818461567,6.770035519,6.854952796,6.855728282,6.914104768,6.917221039,6.814695999,6.828847304,-0.282850198
23/03/2014,6.794930342,6.756733044,6.718535746,6.693969625,6.683112894,6.724124074,6.700744604,6.743420583,6.772849121,6.7922108,6.795189333,6.670177976,6.737166512,0.344232722
24/03/2014,6.737802194,6.692007513,6.646212831,6.605625083,6.626276099,6.656881917,6.661152183,6.687050297,6.791629001,6.746273029,6.744862581,6.740884288,6.694721418,-0.527369974
25/03/2014,6.770095047,6.749414462,6.728733876,6.699028531,6.6916641,6.744160446,6.719018229,6.766931486,6.75593365,6.80958034,6.802505911,6.749904156,6.748914186,-0.398374776
26/03/2014,6.839226982,6.796323858,6.753420735,6.736229011,6.741092582,6.783227486,6.771117363,6.808224192,6.817700433,6.838551756,6.822528681,6.726005486,6.78613738,0.199376978
27/03/2014,6.924620296,6.875956077,6.827291858,6.792269656,6.773325611,6.821920693,6.779255689,6.829266206,6.801182017,6.854882606,6.842015696,6.757501754,6.82329068,1.918752966
28/03/2014,6.858447317,6.823097247,6.787747178,6.76601096,6.755312221,6.81281156,6.789312474,6.83760384,6.832653775,6.864130163,6.84241975,6.799130518,6.814056417,0.127284504
29/03/2014,6.875316285,6.832224513,6.789132742,6.777443974,6.764823911,6.823935824,6.787388135,6.839163425,6.804472879,6.859254574,6.854713438,6.751585472,6.813287931,0.622144454
30/03/2014,7.067141072,6.99384236,6.920543647,6.886971422,6.871861307,6.888892697,6.871161789,6.878686168,6.882797353,6.883991903,6.878843315,6.869338007,6.907839253,3.779746675
31/03/2014,7.168631339,7.159915862,7.151200385,7.143571021,7.098371135,7.147974258,7.094156214,7.134015329,7.04416434,7.096147963,7.028668397,6.909804971,7.098051768,2.800788099
01/04/2014,7.446614267,7.377739781,7.308865294,7.218975854,7.209345008,7.233547281,7.224596506,7.239424632,7.255538576,7.231980392,7.176617803,6.903300538,7.235545494,6.129656997
02/04/2014,7.505876103,7.492773432,7.479670761,7.415974786,7.348631411,7.401567788,7.348733319,7.390433539,7.347492143,7.398305475,7.357741064,7.233152672,7.393362708,4.172855546
03/04/2014,7.679285638,7.640012875,7.600740113,7.561272379,7.478401385,7.525861804,7.449902492,7.494374179,7.402046585,7.457930879,7.389512289,7.320672629,7.500001104,7.088887583
04/04/2014,7.872997001,7.79731723,7.721637458,7.687653439,7.583188236,7.588377143,7.512211021,7.533643617,7.435754449,7.498939551,7.439985736,7.349012439,7.585059777,11.37293431
05/04/2014,7.997125194,7.959035572,7.920945949,7.764853765,7.73482586,7.735023278,7.717729078,7.723365728,7.695599917,7.72530929,7.698187642,7.387043465,7.754920395,9.646168858
06/04/2014,8.138094153,8.125168096,8.112242039,8.069099538,8.002731563,8.030026826,7.964381569,7.976122158,7.899409285,7.922823147,7.858757079,7.669599475,7.980704577,8.069124117
07/04/2014,8.310213725,8.278564956,8.246916188,8.158773642,8.037757275,8.039028113,7.965789585,7.977377503,7.960396493,7.963118288,7.959322833,7.787537369,8.057066331,12.06677381
08/04/2014,8.202279985,8.168729033,8.135178081,8.121458265,8.066524615,8.076093949,7.991203989,7.983004443,7.915411232,7.948802425,7.896244183,7.766986718,8.022659743,8.819996777
09/04/2014,8.266408606,8.242173953,8.2179393,8.183240793,8.134832146,8.181779036,8.144500115,8.170498825,8.130239356,8.157664065,8.06928796,7.798316011,8.14140668,5.45057603
10/04/2014,8.573138582,8.510058842,8.446979101,8.397855181,8.256467115,8.315830004,8.226244488,8.255157849,8.211416622,8.207347571,8.124043664,7.809177357,8.277809698,13.88158823
11/04/2014,8.49148336,8.440401148,8.389318936,8.308153582,8.252551108,8.29239526,8.246603586,8.268106535,8.248221658,8.257908142,8.188412163,7.973000851,8.279713027,9.157791594
12/04/2014,8.567519188,8.547543656,8.527568124,8.51778449,8.495712981,8.534504267,8.503571972,8.528484429,8.422999132,8.524795375,8.433354901,8.065686065,8.472460382,4.381575117
13/04/2014,8.604052172,8.574558067,8.545063961,8.552763763,8.543180788,8.572071635,8.550029228,8.571016499,8.502385754,8.567102243,8.508342581,8.228707724,8.526606201,3.0269725
14/04/2014,8.806512085,8.699383385,8.592254686,8.575188108,8.569046606,8.575152246,8.575680411,8.578082432,8.558641044,8.576881526,8.538818461,8.315155054,8.580066337,8.153170589
15/04/2014,8.846932321,8.79884579,8.75075926,8.652707544,8.618520019,8.644959468,8.627272871,8.642038249,8.604096001,8.645411046,8.622461607,8.445552454,8.658296386,8.345896644
16/04/2014,8.888471657,8.878232013,8.867992368,8.823893496,8.787376007,8.826809124,8.796645183,8.82625399,8.758627139,8.833512104,8.788260122,8.626950696,8.808585325,4.008903845
17/04/2014,8.960962717,8.950744122,8.940525526,8.902462093,8.858803621,8.891497374,8.856932094,8.870601192,8.769925681,8.857952685,8.815637692,8.645901668,8.860162205,5.795320855
18/04/2014,8.985367028,8.967713849,8.950060671,8.905359751,8.847345728,8.886423076,8.846269967,8.861411181,8.724919738,8.850727276,8.801453724,8.643758972,8.855900913,7.289249849
19/04/2014,9.501681369,9.261518447,9.021355525,8.916968939,8.828845189,8.858676956,8.805849108,8.822847064,8.707264011,8.830176588,8.790108724,8.649145032,8.916203079,25.27234666
20/04/2014,9.604373371,9.384057569,9.163741768,9.001163558,8.865281838,8.864113215,8.805257835,8.806633525,8.76572561,8.798029371,8.764555843,8.682009433,8.958745245,30.48567641
21/04/2014,9.55577785,9.428617222,9.301456593,9.175093757,9.115203971,9.121490122,9.084624206,9.06436084,8.956452989,8.976992457,8.926141626,8.717541247,9.118646073,22.83179498
22/04/2014,9.846693379,9.825481536,9.804269693,9.667994706,9.448437225,9.43956009,9.398678822,9.301333132,9.075611733,9.004308449,8.965867554,8.740302257,9.376544881,34.62443713
23/04/2014,9.929851358,9.895974258,9.862097157,9.799073125,9.741395469,9.691040476,9.448966828,9.346133664,9.20154799,8.996961032,8.950190075,8.774647056,9.469823207,35.93562602
24/04/2014,10.19368437,10.02807358,9.862462782,9.815074303,9.761426983,9.760971157,9.606054725,9.349933453,9.119810672,8.995838563,8.959850094,8.776846339,9.519168918,45.19332178
25/04/2014,10.22763728,10.15162381,10.07561035,9.916831429,9.79273039,9.788716054,9.678154844,9.549471963,9.351901244,9.072430614,9.005871896,8.812261394,9.618603439,44.99907144
26/04/2014,10.40429936,10.33822723,10.27215509,10.08764298,9.9162765,9.907177824,9.77247566,9.703111661,9.594364197,9.424131926,9.162612513,8.976839713,9.796609554,45.07549141
27/04/2014,10.50251375,10.24283029,9.983146822,9.81726555,9.675834089,9.687355485,9.63011176,9.59055561,9.508368572,9.411623754,9.159670183,8.97931716,9.682382752,47.45221671
28/04/2014,10.73204588,10.31915236,9.906258835,9.801860247,9.726836531,9.744431514,9.707632557,9.601292614,9.505365847,9.339952779,9.225008607,8.987765482,9.716466938,54.82248494
29/04/2014,11.332105,10.70368781,10.07527063,9.910631261,9.8423423,9.842938836,9.756721032,9.640707792,9.445226182,9.423001851,9.275217919,9.040818214,9.857389069,79.99029636
30/04/2014,11.66727464,11.20270699,10.73813935,10.32183829,9.948599113,9.81757675,9.649386442,9.532040614,9.443973915,9.424295238,9.302430229,9.06560665,10.00948902,105.6089943
01/05/2014,12.00434086,11.34924279,10.69414472,10.04918754,9.834678838,9.806155618,9.582155742,9.476480194,9.432134099,9.429767443,9.369495596,9.062877549,10.00755508,119.8805379
02/05/2014,11.82480882,11.45953356,11.09425829,10.54241368,10.10652583,9.935147101,9.810084751,9.716735107,9.550225408,9.458459535,9.392125533,9.102820065,10.16609481,114.2513308
03/05/2014,11.79003167,11.68501806,11.58000446,10.95860714,9.883424801,9.816724238,9.616977968,9.526827069,9.436933993,9.43097929,9.429854089,9.143684626,10.19158895,124.6330614
04/05/2014,11.86346871,11.71906526,11.57466181,10.97460654,10.10543621,9.852782928,9.734193494,9.657138643,9.468205954,9.432755868,9.429279729,9.135058831,10.2455545,126.0792111
05/05/2014,11.57010519,11.53964977,11.50919435,11.33782317,11.1124579,11.00388417,10.73536844,10.37258465,10.01857012,9.486863563,9.430480321,9.203304385,10.61002384,92.7846875
06/05/2014,11.49387797,11.46241508,11.43095219,11.16401904,10.82476107,10.67643822,10.4576561,10.19880077,9.870173014,9.589851474,9.43251599,9.285253644,10.49055955,91.59118191
07/05/2014,11.1792205,11.15690145,11.1345824,11.05619496,10.73943165,10.63900929,10.45480104,10.30025512,9.992473122,9.667480142,9.475604882,9.343985093,10.4283283,70.1434541
08/05/2014,11.12480356,11.12880087,11.13279818,11.02581742,10.83382265,10.82483422,10.72948507,10.59273142,10.29386268,9.753929429,9.472423013,9.369879179,10.52359897,60.24438685
09/05/2014,11.09597103,11.06329092,11.03061082,10.90831047,10.79314583,10.86452239,10.82440461,10.79149699,10.6467709,9.861112449,9.503234897,9.408665911,10.56596143,50.45348434
10/05/2014,11.12950428,11.12297726,11.11645024,11.06571451,10.95447596,11.02081889,10.93077197,10.88096129,10.73930969,9.898720289,9.489715944,9.411033747,10.64670451,50.3318578
11/05/2014,11.13658133,11.13455222,11.1325231,11.0717396,10.93112492,10.99364147,10.86259014,10.80883593,10.73295139,10.14170304,9.574058474,9.432066003,10.6626973,47.94099402
12/05/2014,11.15982304,11.14295894,11.12609483,11.10091349,10.96644456,10.95377886,10.78933596,10.74928294,10.71218379,10.33406432,9.621268138,9.438062578,10.67451762,46.90118224
13/05/2014,11.30329942,11.23115388,11.15900835,11.1210146,11.02668344,11.05955272,10.92531842,10.80661106,10.7187234,10.31247728,9.767021574,9.435536413,10.73886671,50.77941333
14/05/2014,11.47037467,11.38609067,11.30180667,11.17915433,11.11044832,11.10053144,11.05975118,11.04683958,10.92805488,10.44664496,9.760605693,9.43272406,10.85191887,54.36041519
15/05/2014,11.85077072,11.76095764,11.67114456,11.40299078,11.14806597,11.13292633,11.11721918,10.97552093,10.71473736,10.44716274,9.829892265,9.436437022,10.95731879,79.34270069
16/05/2014,12.07188067,12.02113477,11.97038888,11.81980475,11.48187613,11.39723228,11.20081867,11.05249878,10.71729072,10.4888598,9.819001822,9.456182972,11.12474752,92.45091879
17/05/2014,12.04334633,12.01714445,11.99094257,11.98475311,11.82474653,11.69957426,11.413245,11.14299911,10.87135032,10.47455171,9.886715649,9.499969074,11.23744484,85.88535538
18/05/2014,12.16214049,12.09475703,12.02737357,11.79925857,11.59878685,11.57793354,11.43927897,11.17333604,10.95323653,10.48417385,9.958503715,9.517513179,11.23219103,90.66162903
19/05/2014,12.21828364,12.12464528,12.03100693,11.92538213,11.67185207,11.48486235,11.18077774,11.06345588,10.86056626,10.54033832,10.06880168,9.551898153,11.22682254,94.62195879
20/05/2014,12.16234228,12.0169621,11.87158193,11.61572435,11.56180497,11.5601951,11.48818749,11.26647507,11.13257433,10.61632385,10.0842076,9.564809657,11.24509906,81.71010825
21/05/2014,12.14760754,12.07205365,11.99649976,11.88617786,11.80176692,11.79358786,11.64498857,11.50668154,11.19142993,10.59178682,10.17452644,9.547557792,11.36288872,78.78095802
22/05/2014,12.01631743,11.9977034,11.97908936,11.92323979,11.82857542,11.82350583,11.75326753,11.63917528,11.32465713,10.78203406,10.2829736,9.791516558,11.42850461,64.50591119
23/05/2014,11.82715394,11.77424751,11.72134108,11.63019838,11.56248403,11.58232017,11.56411188,11.56927458,11.56075713,11.32038004,10.402957,9.860649125,11.36465624,41.87770852
24/05/2014,11.67170982,11.63466423,11.59761864,11.56022132,11.53887143,11.55041826,11.53450515,11.53498501,11.50471436,11.45868308,10.60889515,9.870784438,11.33883924,29.26338949
25/05/2014,11.84001367,11.78772411,11.73543456,11.63989344,11.54481594,11.56272843,11.54975699,11.54801746,11.45379588,11.44901199,10.80717481,9.854922331,11.39777413,37.55487547
26/05/2014,12.09379836,11.97710387,11.86040938,11.68078986,11.56280883,11.56899313,11.5577245,11.55303071,11.49139064,11.51753929,10.92837243,9.871384094,11.47194542,48.42614352
27/05/2014,12.77803308,12.36947033,11.96090757,11.68804922,11.53490551,11.55661708,11.54363256,11.54216047,11.49640629,11.41956632,11.02378244,9.852341629,11.56382271,84.02480606
28/05/2014,13.41332049,12.55618372,11.69904696,11.57272044,11.51056081,11.5135001,11.46889314,11.45740056,11.41575744,11.316938,11.06192875,9.817593482,11.56698699,115.0907743
29/05/2014,13.38112008,12.67878556,11.97645103,11.68103825,11.55563181,11.57007379,11.55362429,11.54034444,11.48158188,11.35844442,11.06273163,9.856937611,11.64139706,115.8347958
30/05/2014,13.65230135,12.91658962,12.18087789,11.80047557,11.59599636,11.58656199,11.55823915,11.51857875,11.39758518,11.30790807,11.10809901,9.866729694,11.70749522,135.4024364
31/05/2014,14.13967099,13.36370722,12.58774346,11.94708608,11.65859368,11.57985874,11.53603885,11.52001839,11.43924226,11.36431894,11.14017265,9.893482525,11.84749448,168.7384638
01/06/2014,14.19413022,13.6522336,13.11033697,12.27972322,11.61704758,11.58014899,11.5630326,11.55846328,11.41933994,11.33115378,11.13599604,9.874474692,11.94300674,183.5443427
02/06/2014,14.27902819,13.5108841,12.74274,11.99112254,11.67640704,11.65842133,11.58490625,11.56022144,11.48083385,11.4077016,11.15135142,9.889124935,11.91106189,177.7737259
03/06/2014,14.09555849,13.61850058,13.14144267,12.29030806,11.70579999,11.60837258,11.55417235,11.54086964,11.47428225,11.37774807,11.16091494,9.983423304,11.96261608,176.2744494
04/06/2014,14.15259085,13.54357789,12.93456493,11.870355,11.57920015,11.56087564,11.53563207,11.50888526,11.46964167,11.43254779,11.17278453,10.00444186,11.89709147,174.2470618
05/06/2014,13.92761236,13.5857591,13.24390583,12.25672903,11.75290356,11.62578681,11.57806418,11.56383026,11.42941814,11.36422242,11.16739625,10.02391003,11.9599615,168.785735
06/06/2014,13.70696649,13.63765549,13.5683445,12.84682247,11.93364542,11.79290397,11.65438581,11.58146175,11.50529342,11.44638411,11.19659913,10.22977472,12.09168644,159.4156195
07/06/2014,13.78359121,13.72072529,13.65785938,13.49975496,12.20427622,11.86203349,11.58223797,11.55688867,11.42601425,11.45350615,11.19198861,10.38637604,12.19377102,166.63808
08/06/2014,13.88992997,13.83403977,13.77814957,13.57376174,12.20463494,11.75275015,11.57172242,11.56014722,11.46014844,11.51093878,11.24488353,10.53364611,12.24289605,173.1088524
09/06/2014,14.17952976,14.08892565,13.99832153,13.67936211,12.2867645,11.71350222,11.56147732,11.55907229,11.49062289,11.40345818,11.18127713,10.52082213,12.30526131,196.6826201
10/06/2014,14.38689503,14.20784784,14.02880065,13.35142113,12.03785317,11.73565253,11.56338432,11.52750744,11.47361169,11.40720907,11.26759785,10.45506981,12.28690421,208.674542
11/06/2014,14.67042093,14.38801944,14.10561794,13.48906976,12.57756254,11.89520571,11.60836979,11.55632746,11.45964889,11.39021456,11.21540733,10.54535113,12.40843462,225.5933122
12/06/2014,14.88720971,14.74086726,14.59452481,13.71232067,12.39802943,11.84831713,11.64439478,11.57365558,11.51719929,11.45913289,11.19774054,10.52398649,12.50811488,249.248914
13/06/2014,15.16729153,14.97406783,14.78084413,13.72686761,12.18899243,11.80617872,11.58157065,11.5510175,11.44869651,11.41521578,11.23777594,10.49951511,12.53150281,273.0223593
14/06/2014,15.3979301,14.89169176,14.38545343,13.34879801,12.57648219,12.06487779,11.72329963,11.54726961,11.47028257,11.40496697,11.20805057,10.84515161,12.57202119,273.1388646
15/06/2014,15.5954144,15.02710208,14.45878976,13.47534854,12.55738786,11.9631431,11.67978982,11.5548805,11.50755271,11.4583984,11.2818381,10.97712208,12.62806395,285.44369
16/06/2014,15.71831558,15.41255913,15.10680268,13.37768225,12.33790294,11.96267638,11.66122893,11.53442865,11.48141135,11.42135011,11.27163543,11.03663082,12.69355202,309.7326949
17/06/2014,16.35956513,15.70434344,15.04912175,13.81251376,12.51148406,12.06150875,11.71730539,11.52432736,11.46432743,11.38865169,11.27493599,11.06992675,12.82816762,351.1563569
18/06/2014,16.94636064,16.07424337,15.2021261,13.67691194,12.40175247,12.02873664,11.78326821,11.53037271,11.48957668,11.40029517,11.29819886,11.13688338,12.91406051,393.8359426
19/06/2014,16.88778626,16.22400898,15.56023169,13.64524371,12.56185864,12.23479282,11.92483646,11.66641946,11.56726235,11.46990204,11.29359744,11.18901818,13.0187465,393.5268598
20/06/2014,17.02642274,16.36104094,15.69565914,13.76432596,12.57524749,12.17287871,11.82684317,11.64192929,11.54987892,11.47107565,11.34870439,11.18671079,13.05172643,407.3348384
21/06/2014,17.04748542,16.35707252,15.66665963,13.75921771,12.51141957,12.17352301,11.83405514,11.70189903,11.54031454,11.50950643,11.36485642,11.19845118,13.05537172,407.1101247
22/06/2014,17.18314238,16.50326369,15.82338501,13.95624338,12.53578507,12.12783742,11.8236241,11.63079264,11.56716088,11.52302607,11.43507763,11.20261413,13.10932936,420.3560513
23/06/2014,17.08292576,16.38768063,15.6924355,13.76261353,12.5265526,12.1354041,11.81706471,11.61864021,11.50504636,11.44700239,11.36752093,11.24453249,13.0489516,412.0072526
24/06/2014,17.50843979,16.70329249,15.89814518,13.85389338,12.54163536,12.10312033,11.82123944,11.66677742,11.52079993,11.44336407,11.3744046,11.26393221,13.14158702,447.4853062
25/06/2014,18.04420756,16.88432434,15.72444113,13.96284867,12.70718418,12.23316653,11.83688726,11.6693661,11.55545678,11.54126415,11.45979186,11.22804928,13.23724899,478.9556809
26/06/2014,17.8183301,17.07260644,16.32688279,14.02133724,12.68369272,12.21495943,11.86307204,11.65528699,11.56160793,11.55411667,11.50833483,11.18824694,13.28903951,477.3759217
27/06/2014,17.59798965,16.60484809,15.61170653,13.93540093,12.7935501,12.25150594,11.9025751,11.63893282,11.54227538,11.52739651,11.46249674,11.23951328,13.17568259,442.791189
28/06/2014,17.48384878,16.65232576,15.82080275,13.90294828,12.61898382,12.17773757,11.9101674,11.69041465,11.58164925,11.54912349,11.47107211,11.25396639,13.17608669,439.2138574
29/06/2014,17.27261628,16.6625101,16.05240392,14.236128,12.78132861,12.25962343,11.88806607,11.66603425,11.57941197,11.54997451,11.48641249,11.27519674,13.22580886,429.9120618
30/06/2014,17.40532663,16.77207339,16.13882015,14.20231682,12.63820814,12.18513193,11.83976321,11.66341028,11.57168031,11.48211197,11.44700522,11.30197542,13.22065195,444.0846868
01/07/2014,17.53245076,16.97717873,16.42190669,14.33512043,12.72682822,12.32857639,11.91690288,11.7419925,11.63590639,11.51263674,11.47392179,11.36547674,13.33074152,457.4375231
02/07/2014,17.90683549,17.40108152,16.89532756,14.92799317,12.80170835,12.33070636,12.00412081,11.75754485,11.58502479,11.561712,11.56010225,11.28747194,13.50163576,497.7288525
03/07/2014,17.44208603,17.12386509,16.80564415,15.12681413,13.02459475,12.51132008,12.01441892,11.7827156,11.58836468,11.56172193,11.56170342,11.32922949,13.48937319,459.6183738
04/07/2014,17.10842433,17.0575731,17.00672188,15.2403676,13.000503,12.41989393,12.0433369,11.78859531,11.6257194,11.56271718,11.5617,11.35849493,13.48117063,440.95213
05/07/2014,16.93630015,16.78312792,16.62995569,15.83235218,13.32705081,12.4647419,12.02150765,11.75808892,11.58597615,11.56173982,11.55933367,11.39867693,13.48823765,419.7403311
06/07/2014,16.87967038,16.78202413,16.68437789,15.65604167,13.24591886,12.54174511,12.03659256,11.85713286,11.64570449,11.56172143,11.56162889,11.39309822,13.48713804,415.2146996
07/07/2014,16.82667776,16.69271827,16.55875878,15.74555861,13.37156239,12.40861942,11.99562672,11.80740022,11.61687806,11.56260918,11.56160747,11.39956961,13.46229887,409.4554179
08/07/2014,17.03464439,16.91370783,16.79277128,15.45227271,13.25949897,12.50320985,12.03791686,11.91572547,11.60732872,11.5617555,11.56168151,11.37033447,13.50090396,428.8245025
09/07/2014,16.80922767,16.68710873,16.56498979,16.01499078,13.72142344,12.55530826,11.99929983,11.82802179,11.58279522,11.56158665,11.56107122,11.39908294,13.5237422,407.7557307
10/07/2014,16.93346618,16.80216549,16.67086481,16.00691482,13.53029638,12.52419932,12.01262697,11.85036215,11.61996613,11.56177389,11.56112664,11.38078057,13.53787861,419.4529625
11/07/2014,17.10297319,16.96572135,16.82846951,15.97450038,13.64975424,12.47868363,11.99081503,11.84643346,11.60013171,11.56171847,11.56162601,11.35393486,13.57623015,435.9667456
12/07/2014,17.13156728,17.1139031,17.09623893,16.06739004,13.42403386,12.46077219,12.04457696,11.87600397,11.56636197,11.56171847,11.5617,11.35649926,13.60506384,446.1516837
13/07/2014,17.12819096,17.0279901,16.92778925,15.98207386,13.64395786,12.69726622,12.08882308,11.87814461,11.61863647,11.56417124,11.56123774,11.38481042,13.62525765,438.3497031
14/07/2014,17.0931754,17.02566821,16.95816101,16.54406219,13.93843719,12.60179539,12.07768118,11.91879722,11.65833985,11.56184799,11.56168147,11.35691086,13.69137983,437.4253931
15/07/2014,16.98191479,16.8386957,16.69547661,16.19272881,14.3360029,12.77220593,12.11733969,11.89202226,11.65679346,11.56205951,11.55911588,11.40851071,13.66773885,419.107756
16/07/2014,16.97647231,16.90149063,16.82650894,16.67429811,14.78233201,12.93110714,12.18758753,11.96328476,11.73309029,11.56606581,11.5617,11.39392754,13.79148876,419.780816
17/07/2014,17.09444099,17.00039427,16.90634756,16.6261456,14.54311004,12.95543564,12.28380051,11.95665063,11.76767488,11.57169992,11.56173694,11.42243306,13.80748917,429.6905549
18/07/2014,17.01064982,16.8925089,16.77436799,16.50954613,14.57695354,13.12101039,12.262852,11.95176068,11.73162522,11.58841594,11.56089188,11.42970713,13.7841908,419.2290717
19/07/2014,17.3377166,17.04252126,16.74732593,16.38655964,14.54548238,12.76833508,12.20425804,11.92833875,11.74313446,11.58874504,11.54743092,11.43219828,13.77267053,443.8218599
20/07/2014,17.57876342,17.22114684,16.86353026,16.46148479,14.85894643,13.17078974,12.22790806,11.91413694,11.70550686,11.58233172,11.56184788,11.45491831,13.8834426,462.0018463
21/07/2014,17.72891221,17.50230495,17.27569769,16.4943575,14.55791436,13.09918214,12.28760871,11.96466776,11.8071396,11.59193853,11.56258758,11.43980758,13.94267655,483.9006507
22/07/2014,18.04960304,17.79344452,17.537286,16.22025197,14.73977624,13.06104665,12.31645804,11.96066958,11.7836224,11.59582138,11.56177388,11.50287207,14.01021881,513.7084093
23/07/2014,18.58211729,17.77135597,16.96059465,16.1097295,14.65864469,13.09234792,12.24778618,11.88744944,11.73398176,11.60433706,11.54681129,11.45804486,13.97110005,539.9602938
24/07/2014,18.95722701,17.89314606,16.8290651,16.27135644,14.66268914,13.11050324,12.25720582,11.92872954,11.78381708,11.61031467,11.56520153,11.46586435,14.02792666,564.8119909
25/07/2014,18.94731589,18.13435878,17.32140167,16.40643043,14.43919757,13.10062408,12.32031961,11.89416379,11.79963736,11.61126258,11.55007571,11.45452818,14.08160964,578.8652069
26/07/2014,19.61726663,18.35129324,17.08531986,16.03089192,14.82966842,13.27594753,12.28396597,11.91791557,11.72988399,11.59537381,11.56149117,11.49932922,14.14819561,623.5858861
27/07/2014,19.14847343,18.24876323,17.34905303,16.16920539,14.52582936,13.15415797,12.38826031,12.04998874,11.80069332,11.59871583,11.56493186,11.48925068,14.1239436,592.8366088
28/07/2014,18.56013171,18.16191728,17.76370286,16.60611538,14.77793885,13.18681192,12.30609418,11.99546507,11.73270907,11.58572494,11.56198482,11.48923585,14.14398599,560.393094
29/07/2014,18.53273929,18.24192932,17.95111935,16.35630504,14.55842968,13.35381728,12.43543142,11.99597907,11.73490864,11.57289674,11.5618504,11.48386178,14.14827233,562.2785655
30/07/2014,18.38866346,18.21106198,18.0334605,16.47205361,14.82143935,13.09417638,12.40819819,12.05609426,11.84146293,11.59404261,11.56181475,11.49376744,14.16468629,552.3990823
31/07/2014,18.3525906,18.20288426,18.05317792,16.75425272,14.82324253,13.47355394,12.32654796,11.9511641,11.72819211,11.58942056,11.5619415,11.50216625,14.1932612,551.6633625
01/08/2014,18.33266129,18.18466091,18.03666053,16.33357713,14.68984215,13.37765135,12.43519249,12.03556585,11.84679256,11.60270164,11.56996672,11.45252239,14.15814958,546.7520306
02/08/2014,18.01889525,17.92296497,17.82703469,16.68625567,14.53522914,13.32059779,12.43325432,12.04567226,11.84819607,11.576821,11.56479315,11.4649754,14.10372414,518.9523486
03/08/2014,17.58340467,17.46459006,17.34577544,16.99785367,15.29841044,13.38861761,12.53241258,12.07159668,11.78953836,11.5676191,11.56179249,11.44107894,14.08689084,471.2951153
04/08/2014,17.51372533,17.27652863,17.03933192,16.84124179,15.92923551,13.2445181,12.40341393,11.99264447,11.77458583,11.63816606,11.58312517,11.50937367,14.06215753,455.4138334
05/08/2014,17.97859167,17.58421192,17.18983217,16.87499104,15.31794053,13.61022233,12.49518917,12.00069397,11.81650586,11.60985114,11.56703958,11.51788481,14.13024618,494.0400575
06/08/2014,18.27624606,17.72384393,17.17144181,16.63485735,15.56591625,13.49709372,12.54563163,12.0940644,11.86277029,11.62291624,11.56440031,11.50809467,14.17227305,513.5360439
07/08/2014,17.96985122,17.7311655,17.49247978,16.92174663,15.65885668,13.36784565,12.48157681,12.07019908,11.81514471,11.61358776,11.56456753,11.50535792,14.18269827,501.6712359
08/08/2014,17.94451438,17.90322438,17.86193438,17.11501596,15.66891356,13.81907206,12.51344519,12.00038926,11.76426685,11.60356815,11.56375339,11.50418065,14.27185652,509.5668905
09/08/2014,17.96698831,17.88613685,17.80528539,17.21348597,15.46110672,13.68562017,12.56332565,12.14561386,11.91043829,11.63514743,11.58050035,11.52798182,14.28180257,507.6100006
10/08/2014,17.93949547,17.86573125,17.79196703,16.7169449,15.57007024,13.97150176,12.65453915,12.16255104,11.90427089,11.61480897,11.56238436,11.52698636,14.27343762,501.7836162
11/08/2014,17.51421264,17.50396093,17.49370922,17.01847703,16.00478524,13.8398026,12.57591822,12.15692036,11.9306215,11.630016,11.57174794,11.51742122,14.22979941,461.7186307
12/08/2014,17.3749331,17.25858106,17.14222903,16.96368544,15.87406631,13.96828601,12.68670681,12.06666943,11.83984982,11.62717768,11.57037947,11.53519161,14.15897965,442.4291822
13/08/2014,17.11944039,17.08666613,17.05389188,16.89351775,15.95192588,14.53911549,12.65597546,12.15724622,11.92305251,11.63445788,11.56641789,11.52166888,14.17528136,416.7711924
14/08/2014,17.12253668,17.10554324,17.08854979,16.8575434,16.27831539,13.91820714,12.63890593,12.16533632,11.90557097,11.6225611,11.56878576,11.51841906,14.14918956,420.2989922
15/08/2014,17.08617376,16.98825126,16.89032875,16.6879274,16.20829922,14.68458961,12.762597,12.1731944,11.92025847,11.64217222,11.57535583,11.52765803,14.1789005,406.6626197
